recording,arm,seed,learning_rate,horizon,status,selected,error_type,error_message,standardized_rmse,standardized_sse,scalars,physical_rmse_deg,windows,joint_1_rmse_deg,joint_2_rmse_deg,joint_3_rmse_deg,joint_4_rmse_deg,joint_5_rmse_deg,joint_6_rmse_deg
recording_2021_12_15_22H_41M.mat,gru10,8101,0.003,64,PASS,True,,,0.5955280169566414,2996.113773145656,8448,17.974933231872757,22,8.244987041661494,5.174159543533371,12.885352725008637,25.085665033526457,18.15284929991697,26.813965896803165
recording_2021_12_15_22H_41M.mat,gru10,8101,0.003,128,PASS,True,,,0.6317122026439115,6742.52294655198,16896,19.06557740667266,22,10.413486308802359,5.04226986856902,14.586480995548786,25.224840121267665,18.92336524216102,28.982072553608372
recording_2021_12_15_22H_41M.mat,gru10,8102,0.003,64,PASS,True,,,0.5971803247293151,3012.762426379709,8448,17.916756235181886,22,11.72864555289402,4.865775982089768,12.3323908014839,22.377958892746367,17.980273184412887,28.083320506310926
recording_2021_12_15_22H_41M.mat,gru10,8102,0.003,128,PASS,True,,,0.6205926005728313,6507.243931765626,16896,19.180809269381268,22,12.100342096415186,4.769041309722582,12.747847337775157,22.77832341190256,17.5830321227885,32.36875010980058
recording_2021_12_15_22H_41M.mat,gru10,8103,0.003,64,PASS,True,,,0.5997586776647809,3038.834062676177,8448,17.800334774179802,22,11.825130210719887,5.076512423596987,11.903590749401772,25.07535109814301,18.45324672647287,24.990314231265007
recording_2021_12_15_22H_41M.mat,gru10,8103,0.003,128,PASS,True,,,0.6360087522070683,6834.552517207929,16896,19.17312220001378,22,12.794756809924042,5.164586899484002,13.04898384714868,25.37895419189245,18.743934424381106,29.147393651744
recording_2021_12_15_22H_41M.mat,causal_ridge_1,,,64,PASS,True,,,0.58989895194607,2939.741574587743,8448,17.576200258371106,22,8.075021454595287,5.69514105924081,13.37655931867372,25.55459639227262,16.878854335488946,25.279059126098
recording_2021_12_15_22H_41M.mat,causal_ridge_1,,,128,PASS,True,,,0.7529998158504607,9580.179378246306,16896,23.142846276851536,22,11.005323062229895,6.826622919611041,16.607912575600658,31.996096227469263,20.37772109105714,36.48292252262825
recording_2021_12_15_22H_41M.mat,causal_ridge_100,,,64,PASS,True,,,0.5920801111527157,2961.521232575028,8448,17.581022344119845,22,8.465175461387469,5.451999245572612,12.966169732910451,23.907025682266397,18.01394311476418,26.248828689366277
recording_2021_12_15_22H_41M.mat,causal_ridge_100,,,128,PASS,True,,,0.6610384510038521,7383.076102289346,16896,20.029314765009204,22,10.282664819256901,5.70580000090784,15.113107334178428,27.042829288579743,18.950774520726558,30.820429363301667
recording_2021_12_15_22H_41M.mat,linear_frozen,,,64,PASS,True,,,0.7210613169985707,4392.363764420234,8448,20.760404199734687,22,9.70250485637529,5.3741364915541245,22.147814790199735,26.08539875319382,22.04297229865498,28.391547964965618
recording_2021_12_15_22H_41M.mat,linear_frozen,,,128,PASS,True,,,1.009407271729065,17215.385767548913,16896,28.853113040647226,22,16.333872090525816,6.883080927645245,37.45839861756223,33.34116962143207,24.37617747151363,39.64690864937654
recording_2021_12_15_22H_41M.mat,persistence,,,64,PASS,True,,,1.1878484569213559,11919.992465445051,8448,34.5577644702047,22,21.728668153170453,12.459779781705166,26.216441581939097,39.780137732571745,31.75176799479407,57.09743813090768
recording_2021_12_15_22H_41M.mat,persistence,,,128,PASS,True,,,1.284462773349016,27875.774633954148,16896,37.23034723448785,22,24.658239522531545,13.356312970280547,29.71479103681167,42.92583178610353,33.390793139864336,60.74233903376746
recording_2021_12_15_22H_50M.mat,local_affine,8101,0.001,64,PASS,False,,,0.552719590092971,2580.855089662434,8448,15.819304526472388,22,7.369782835621958,4.290328237323746,12.44698300472374,27.33154337237713,20.00899542360693,11.24638661444093
recording_2021_12_15_22H_50M.mat,local_affine,8101,0.001,128,PASS,False,,,0.6324962657476816,6759.270586417736,16896,19.00675005424185,22,9.674795102256091,5.138803679532385,13.706202547124956,32.31295225728324,19.814497778990507,20.5652407751823
recording_2021_12_15_22H_50M.mat,temporal_affine,8101,0.001,64,PASS,True,,,0.5519835986735436,2573.9864257924246,8448,15.926804861464714,22,7.7644612064701795,4.318230235043054,11.945658578400176,27.665752291061445,19.72509449979319,12.077779044741094
recording_2021_12_15_22H_50M.mat,temporal_affine,8101,0.001,128,PASS,True,,,0.6341701244781466,6795.093833605489,16896,19.102753208817038,22,9.903498429017857,5.140876778924215,13.55136161478761,32.5092845268101,19.779978896516813,20.81448146233033
recording_2021_12_15_22H_50M.mat,observer_learned,8101,0.001,64,PASS,False,,,0.5624807357306498,2672.8169155192504,8448,16.391013578795654,22,8.325428146106521,4.2966327812906835,12.344133358493814,29.314113431919054,19.599935357209176,11.32986359537755
recording_2021_12_15_22H_50M.mat,observer_learned,8101,0.001,128,PASS,False,,,0.6374102664819655,6864.707060709449,16896,19.197990232002677,22,10.302944832294349,5.182780257979406,13.850696195774539,33.173055569194524,19.538158406674825,20.108009733431857
recording_2021_12_15_22H_50M.mat,local_affine,8101,0.003,64,PASS,True,,,0.5507018171614381,2562.0460075576393,8448,15.573044913091012,22,7.507126571084279,4.415722435655436,12.390990743405727,26.36185889239735,20.11711991710263,11.228537018817095
recording_2021_12_15_22H_50M.mat,local_affine,8101,0.003,128,PASS,True,,,0.6300767242373546,6707.6558786802125,16896,18.82079819941216,22,9.709204858238646,5.2132799301230905,13.702530429582023,31.81325593022532,19.824452154598383,20.274028368415305
recording_2021_12_15_22H_50M.mat,temporal_affine,8101,0.003,64,PASS,False,,,0.5593211287967966,2642.8733770012805,8448,16.263412910010643,22,7.911831118312871,4.341792732371155,12.171049365890683,28.424497826990823,19.666975543964014,12.75409403615159
recording_2021_12_15_22H_50M.mat,temporal_affine,8101,0.003,128,PASS,False,,,0.6398808389844161,6918.024758927466,16896,19.373909652765448,22,9.924137338705991,5.1590170071581625,13.681493239740519,33.135536757873346,19.73273709327519,21.271067822507266
recording_2021_12_15_22H_50M.mat,observer_learned,8101,0.003,64,PASS,False,,,0.5647297269374724,2694.2333255850954,8448,16.63953145278544,22,8.478418503012763,4.314444732911671,12.179312901949704,30.287578117183156,19.24683875184427,11.603110584505904
recording_2021_12_15_22H_50M.mat,observer_learned,8101,0.003,128,PASS,False,,,0.6391941515163326,6903.184583669035,16896,19.34663641324004,22,10.36288679869477,5.1942486794549785,13.761514823648541,33.7854575755843,19.359428674113175,20.143497423954717
recording_2021_12_15_22H_50M.mat,local_affine,8102,0.001,64,PASS,False,,,0.5942358853270194,2983.126396042946,8448,16.078880551610418,22,9.873428127012215,4.870641444504153,12.938598075147711,24.34833499449239,22.85893046755824,12.132404066080069
recording_2021_12_15_22H_50M.mat,local_affine,8102,0.001,128,PASS,False,,,0.6524819544258728,7193.1797135853685,16896,19.16558914814643,22,12.10806604930503,5.035150895477868,13.761776620007288,31.166332889620044,21.527118193499664,20.194484819777628
recording_2021_12_15_22H_50M.mat,temporal_affine,8102,0.001,64,PASS,True,,,0.5986914220684154,3028.0286265149316,8448,16.1436836311658,22,10.252629007835353,5.098659220147287,12.887072746437658,24.266244626861347,22.772786066348324,12.612348797793453
recording_2021_12_15_22H_50M.mat,temporal_affine,8102,0.001,128,PASS,True,,,0.6550779523760548,7250.531881852803,16896,19.195580369352587,22,12.299565908516342,5.150968491689167,13.613563431644126,30.994475822760293,21.607662437451538,20.49712954321676
recording_2021_12_15_22H_50M.mat,observer_learned,8102,0.001,64,FAILED,False,FailedTrainingAttempt,,,,,,,,,,,,
recording_2021_12_15_22H_50M.mat,observer_learned,8102,0.001,128,FAILED,False,FailedTrainingAttempt,,,,,,,,,,,,
recording_2021_12_15_22H_50M.mat,local_affine,8102,0.003,64,PASS,True,,,0.5965967392647382,3006.8769502575346,8448,16.074295859439395,22,10.565933878252322,4.86195963648885,12.898775356621856,23.874859968979745,22.943108096115367,12.338831414898038
recording_2021_12_15_22H_50M.mat,local_affine,8102,0.003,128,PASS,True,,,0.6546500218605746,7241.062137358171,16896,19.22043922551333,22,12.442230810546908,5.046210185498021,13.743349468018247,30.982983170022333,21.52684610134295,20.592434425436284
recording_2021_12_15_22H_50M.mat,temporal_affine,8102,0.003,64,PASS,False,,,0.5963427776044952,3004.3175365720235,8448,16.008160172005244,22,10.495712148165229,5.014497254273367,12.933681793613257,23.219389094015042,22.80730264321652,13.254010255323212
recording_2021_12_15_22H_50M.mat,temporal_affine,8102,0.003,128,PASS,False,,,0.6551495809748842,7252.117567437665,16896,19.19165267934668,22,12.39804156945115,5.1108381691902895,13.634448451289414,30.523236260390778,21.653652231514563,21.062723055119882
recording_2021_12_15_22H_50M.mat,observer_learned,8102,0.003,64,FAILED,False,FailedTrainingAttempt,,,,,,,,,,,,
recording_2021_12_15_22H_50M.mat,observer_learned,8102,0.003,128,FAILED,False,FailedTrainingAttempt,,,,,,,,,,,,
recording_2021_12_15_22H_50M.mat,local_affine,8103,0.001,64,PASS,False,,,0.6101798717343447,3145.3549321475757,8448,18.776075037864416,22,7.908815615730195,4.73539201344289,11.123534680113913,36.823175764656725,19.870746716995875,12.47985531706971
recording_2021_12_15_22H_50M.mat,local_affine,8103,0.001,128,PASS,False,,,0.7375489118166879,9191.059001152182,16896,23.557024954277267,22,10.740061296496515,5.740537596661851,12.961230026472444,46.65962403265692,20.91827283774462,19.965212807408562
recording_2021_12_15_22H_50M.mat,temporal_affine,8103,0.001,64,PASS,True,,,0.613568413580309,3180.3864419159263,8448,18.687919895646267,22,8.55887672389217,4.898564964620168,12.609119241969209,36.356104083565604,19.2922318070057,12.051281690370782
recording_2021_12_15_22H_50M.mat,temporal_affine,8103,0.001,128,PASS,True,,,0.7339001404678778,9100.34469575651,16896,23.38319663702224,22,11.18220619065138,5.730750347904535,13.482150495084085,46.26668449860716,20.407670258862705,19.593687582826707
recording_2021_12_15_22H_50M.mat,observer_learned,8103,0.001,64,FAILED,False,FailedTrainingAttempt,,,,,,,,,,,,
recording_2021_12_15_22H_50M.mat,observer_learned,8103,0.001,128,FAILED,False,FailedTrainingAttempt,,,,,,,,,,,,
recording_2021_12_15_22H_50M.mat,local_affine,8103,0.003,64,PASS,True,,,0.6166492694388613,3212.4054040276196,8448,18.961308868419653,22,8.385761773125028,4.680228520688678,10.997702346279022,37.06581482010707,20.306097917058505,12.561853633409287
recording_2021_12_15_22H_50M.mat,local_affine,8103,0.003,128,PASS,True,,,0.7426526600506668,9318.701119923677,16896,23.704281706995886,22,11.016287538244656,5.737773953688887,12.917912186839118,46.90146045123756,21.19609214669125,20.029563559446085
recording_2021_12_15_22H_50M.mat,temporal_affine,8103,0.003,64,PASS,False,,,0.625297408646201,3303.141382545557,8448,18.94803208036933,22,9.216238066672364,4.913820157572526,13.543886467521327,36.452889396471186,19.507498031562424,12.34059804960054
recording_2021_12_15_22H_50M.mat,temporal_affine,8103,0.003,128,PASS,False,,,0.7369310082264373,9175.665284723662,16896,23.397527818692843,22,11.325330972101725,5.70633756931918,13.915341832806357,45.842875167117576,20.638024646285192,20.067546807318337
recording_2021_12_15_22H_50M.mat,observer_learned,8103,0.003,64,PASS,False,,,0.6225474086800632,3274.1514521064028,8448,19.382626015488306,22,8.336856508979341,4.719844142747366,11.25221952967436,38.396400632798816,19.736519633635304,13.111476240580858
recording_2021_12_15_22H_50M.mat,observer_learned,8103,0.003,128,PASS,False,,,0.7454255642671647,9388.419057397601,16896,23.821529280801002,22,11.019137359668854,5.790157708708033,13.23018426157574,47.32833520124174,20.96648161476976,19.8806888561381
recording_2021_12_15_22H_50M.mat,last_two,8101,,64,PASS,True,,,0.5832712658010828,2874.0549616136996,8448,17.163466195111084,22,7.404794377301565,4.496837318381885,12.14987143070045,31.442975215676334,20.582872812223517,11.511741221286178
recording_2021_12_15_22H_50M.mat,last_two,8101,,128,PASS,True,,,0.6478369186194778,7091.127405143314,16896,19.63204966649269,22,9.856120299213034,5.241351399780866,13.555449426814755,34.43874711215342,20.1349155606814,20.314946131942175
recording_2021_12_15_22H_50M.mat,last_two,8102,,64,PASS,True,,,0.6117836877521273,3161.911362505357,8448,16.548080178225334,22,9.78872259146153,5.200237108486131,13.304964271487036,25.393008012561797,23.36350160462459,12.348767231262789
recording_2021_12_15_22H_50M.mat,last_two,8102,,128,PASS,True,,,0.6592090984449248,7342.268912944552,16896,19.316799112915156,22,11.965634632601116,5.227824277059033,13.899374616546636,31.51858087205704,21.741791547842688,20.223915406030127
recording_2021_12_15_22H_50M.mat,last_two,8103,,64,PASS,True,,,0.6317915664374221,3372.108608744423,8448,19.459521494778443,22,7.9684049938962875,4.890660174078266,11.365097073475756,38.03256768812308,20.700137261064402,13.43452666383528
recording_2021_12_15_22H_50M.mat,last_two,8103,,128,PASS,True,,,0.7472474244485823,9434.36674067779,16896,23.800667761115065,22,10.633274641057742,5.829927830394619,13.15261277640218,47.27272495635664,21.49482817810627,19.546015990438747
recording_2021_12_15_22H_50M.mat,observer_fixed,8101,,64,PASS,True,,,261297.92219076096,576800751784933.4,8448,6947628.040809574,22,2275414.012069892,804536.0423689834,9484318.943721788,9649889.798787478,9942752.465839446,1364338.5353082737
recording_2021_12_15_22H_50M.mat,observer_fixed,8101,,128,PASS,True,,,193990.8087733868,635837602980986.8,16896,5201817.430547631,22,2277324.0605863277,661034.6486018887,7003893.500556251,7408298.347494914,7123865.381905965,1429471.6677042455
recording_2021_12_15_22H_50M.mat,observer_fixed,8102,,64,PASS,True,,,5647620.884098831,2.6945421170350224e+17,8448,140288773.42174792,22,35503224.7421328,35478038.59164572,164328054.91410172,160207418.9896223,249587977.62206,24539441.620218646
recording_2021_12_15_22H_50M.mat,observer_fixed,8102,,128,PASS,True,,,4067947.299921711,2.7959830668955197e+17,16896,101093345.01890531,22,35409285.03222716,25810627.969110686,119643928.61595498,115737145.09623554,177117555.47942045,17854847.838131167
recording_2021_12_15_22H_50M.mat,observer_fixed,8103,,64,PASS,True,,,24044742.759288494,4.884208280036291e+18,8448,589266986.8026041,22,438159534.471814,27504802.991613273,478919319.393493,441192594.1984516,1194467318.4534194,199765873.10942245
recording_2021_12_15_22H_50M.mat,observer_fixed,8103,,128,PASS,True,,,18179185.04801624,5.583836865193252e+18,16896,448488692.04715496,22,394692078.2143614,24684727.1264114,358318863.0769091,366996380.4762586,875630567.5155491,143714394.96280023
recording_2021_12_15_22H_50M.mat,observer_zero,8101,,64,PASS,True,,,0.6985425754386764,4122.300692509814,8448,20.343391674754688,22,9.947299950683409,5.986844029610142,15.103286065624685,33.633122187260305,23.451500954252257,20.953791451681404
recording_2021_12_15_22H_50M.mat,observer_zero,8101,,128,PASS,True,,,0.7090865379050267,8495.371623351562,16896,21.233711206526944,22,11.12582396332046,6.068507842095699,15.226656962503583,35.21735666035577,21.751319836827168,24.482217960804523
recording_2021_12_15_22H_50M.mat,observer_zero,8102,,64,PASS,True,,,0.798667311131534,5388.72131525439,8448,22.986410993327667,22,11.317719482924542,7.838936399398357,16.453411134824854,35.10692917264091,25.864324864630923,28.434773242449086
recording_2021_12_15_22H_50M.mat,observer_zero,8102,,128,PASS,True,,,0.765271081527981,9894.970537655903,16896,22.906357892801427,22,12.805992804588383,6.819354063442755,15.513906380425594,35.85299389195612,23.109424314584484,29.6234095872861
recording_2021_12_15_22H_50M.mat,observer_zero,8103,,64,PASS,True,,,0.8859458456722276,6630.835550286845,8448,28.027735927834488,22,9.370599730702999,7.994886268700431,17.12824159729252,51.879225553003764,23.994041800157866,31.639418382417468
recording_2021_12_15_22H_50M.mat,observer_zero,8103,,128,PASS,True,,,0.8887027881258086,13344.336540439212,16896,28.67311131431508,22,11.757109068454001,7.47316814234419,15.737358619927209,54.49374548938792,23.316145822914894,31.271882084350704
recording_2021_12_15_22H_50M.mat,joint_local_affine,8101,0.003,64,PASS,True,,,0.6257143519814975,3307.5478679284834,8448,16.504962664990487,22,10.23117058433699,7.138515851350513,11.199732654502336,27.71751073499247,21.89488791808219,10.284306759741481
recording_2021_12_15_22H_50M.mat,joint_local_affine,8101,0.003,128,PASS,True,,,0.7034973146472067,8361.97353811068,16896,20.10440590101287,22,12.772561477305263,6.987974270617987,12.456835023125162,34.80707614689112,22.73968385502225,18.148118309690723
recording_2021_12_15_22H_50M.mat,joint_local_affine,8102,0.003,64,PASS,True,,,0.5635545817879524,2683.0321406946296,8448,15.351634229771724,22,7.330771846691394,3.915677085874204,12.745215462892487,23.092148850289416,22.990918339840697,10.986041890071693
recording_2021_12_15_22H_50M.mat,joint_local_affine,8102,0.003,128,PASS,True,,,0.6105317042162262,6297.966459471152,16896,17.694925134607576,22,9.903388093450268,4.396948265092352,13.850687569899902,27.525990562568,21.459835172619435,18.740484921560967
recording_2021_12_15_22H_50M.mat,joint_local_affine,8103,0.003,64,PASS,True,,,0.5995077436096486,3036.291748705731,8448,17.29405295362174,22,8.978959476266247,4.436572015781097,12.402395488155744,30.274900639521874,21.97055553749484,11.878820970311024
recording_2021_12_15_22H_50M.mat,joint_local_affine,8103,0.003,128,PASS,True,,,0.6680892765635938,7541.416083535762,16896,20.258675009733906,22,10.330837877510959,4.967172291409846,12.961240729397836,36.1411462034368,22.084970585416748,19.21359755938015
recording_2021_12_15_22H_50M.mat,joint_temporal_affine,8101,0.003,64,PASS,True,,,0.5546949636326273,2599.335574635586,8448,15.901376709877981,22,8.148011435260432,4.185792486344486,13.54018091258014,27.08345682470455,19.339390951390186,11.931033628193287
recording_2021_12_15_22H_50M.mat,joint_temporal_affine,8101,0.003,128,PASS,True,,,0.6290440351606356,6685.686343500172,16896,18.674098559914384,22,10.900677741125628,5.035993238756591,14.809537779659355,31.825056841954954,19.18283662007166,18.654968935983813
recording_2021_12_15_22H_50M.mat,joint_temporal_affine,8102,0.003,64,PASS,True,,,0.551657253572205,2570.9437283382595,8448,14.835908381270889,22,7.046486738360876,3.6353837887488982,12.534585338644174,21.257801845173276,23.186685519455757,10.541523611928387
recording_2021_12_15_22H_50M.mat,joint_temporal_affine,8102,0.003,128,PASS,True,,,0.5951553472819113,5984.730257480873,16896,17.093747498364458,22,9.25752905150088,4.0297008140405355,13.489385327327339,25.72918236373058,21.89914167790813,18.102766103352106
recording_2021_12_15_22H_50M.mat,joint_temporal_affine,8103,0.003,64,PASS,True,,,0.6302336586613487,3355.4988361776873,8448,18.958303583191373,22,9.258044382084694,4.600898098938905,11.739475131957873,36.09724572496131,21.81143954530301,11.535106374746105
recording_2021_12_15_22H_50M.mat,joint_temporal_affine,8103,0.003,128,PASS,True,,,0.6869372874691623,7972.932412524127,16896,20.99098808784532,22,12.155382797339639,5.265141353581677,12.951700730149957,37.76580363374746,21.407087114451297,20.395798252813783
recording_2021_12_15_22H_50M.mat,dense_bounded,8101,0.001,64,PASS,True,,,0.6479845835563782,3547.180205409839,8448,17.723260285523224,22,8.354015287642717,7.026083311883672,12.438289939100407,29.267961403439593,22.524913215921092,15.710887182193026
recording_2021_12_15_22H_50M.mat,dense_bounded,8101,0.001,128,PASS,True,,,0.6931530124446734,8117.870722978378,16896,20.11618554726772,22,10.95385224644622,7.233890528155258,12.880555390146725,35.102371432504434,21.049276338481654,20.35908281098149
recording_2021_12_15_22H_50M.mat,dense_bounded,8102,0.001,64,PASS,True,,,0.6094691108438028,3138.0315400704712,8448,17.030426457878672,22,9.209322215967797,5.015007557247516,12.487016736659882,27.550533367002146,22.882083280728594,13.845700577883163
recording_2021_12_15_22H_50M.mat,dense_bounded,8102,0.001,128,PASS,True,,,0.675894863008006,7718.664997242969,16896,19.394036034275572,22,11.356050068566802,5.931725499899983,14.364370133853063,31.58501876656006,22.62915280942607,19.4061707950868
recording_2021_12_15_22H_50M.mat,dense_bounded,8103,0.001,64,PASS,True,,,0.5886397053948285,2927.204144978239,8448,17.89375851663231,22,8.484377984158082,3.488044627724726,12.122224036191444,34.15124069715366,20.57488082261456,10.019339319681091
recording_2021_12_15_22H_50M.mat,dense_bounded,8103,0.001,128,PASS,True,,,0.6854376648831786,7938.159693074766,16896,21.270954855183618,22,10.879235108808755,4.705545291041737,12.921042378714777,40.31392948944137,21.921969095561185,17.36324375253198
recording_2021_12_15_22H_50M.mat,dense_unbounded,8101,0.003,64,PASS,True,,,0.7089830954051143,4246.446585809196,8448,20.849086943144503,22,8.152357375402715,4.779818919114558,15.298906017143672,38.02278221755287,26.149291575610327,12.458933169009615
recording_2021_12_15_22H_50M.mat,dense_unbounded,8101,0.003,128,PASS,True,,,0.8058090035502855,10971.048425824887,16896,24.616258880707218,22,11.509907492887795,5.933471505769992,16.248428269860675,45.558312318858235,26.21962694848155,21.000882676363492
recording_2021_12_15_22H_50M.mat,dense_unbounded,8102,0.003,64,PASS,True,,,0.652247343304441,3594.0038901693806,8448,17.825121419314637,22,8.387219606164585,5.360877944838318,13.292196649157095,28.163501313838946,25.92925792072072,12.85042965369807
recording_2021_12_15_22H_50M.mat,dense_unbounded,8102,0.003,128,PASS,True,,,0.7516990649562951,9547.109877992221,16896,22.52911734742195,22,10.908906092169271,5.456476728600753,14.203550759552126,38.20273994156972,26.34386978068918,23.267998024360278
recording_2021_12_15_22H_50M.mat,dense_unbounded,8103,0.003,64,PASS,True,,,0.6355420194233034,3412.262586607991,8448,19.45500864117348,22,10.201934545962388,4.272023743952058,12.895110193439477,37.49501394462883,20.729281629504573,12.115752454373023
recording_2021_12_15_22H_50M.mat,dense_unbounded,8103,0.003,128,PASS,True,,,0.7041963327764126,8378.599259217757,16896,22.1251280353455,22,11.531240661652458,4.799609240586146,12.694514494855083,41.72278091436191,21.873694030540662,20.018050539292865
recording_2021_12_15_22H_50M.mat,gru32,8101,0.003,64,PASS,True,,,0.6894247238726116,4015.388888643912,8448,19.0668538989832,22,8.877454609396306,6.809752228758166,13.884344397908713,26.560008056022284,24.787089413564846,23.312630288757436
recording_2021_12_15_22H_50M.mat,gru32,8101,0.003,128,PASS,True,,,0.7459505065576179,9401.646705514342,16896,21.286476326033814,22,11.976465704583417,7.2292628863075645,13.503202885081583,30.760862564747615,25.3215697849436,27.445171221248476
recording_2021_12_15_22H_50M.mat,gru32,8102,0.003,64,PASS,True,,,0.6444207617097658,3508.269541899681,8448,17.921249155027315,22,10.96794039378902,6.198328500341452,14.27026345584265,27.06350628376358,21.524082738837176,19.208126034592038
recording_2021_12_15_22H_50M.mat,gru32,8102,0.003,128,PASS,True,,,0.7527555890463807,9573.965944698164,16896,22.164418864706445,22,12.987329025530563,6.978639561895816,15.782218959884265,33.76740362363524,22.713020430542294,28.722802378097214
recording_2021_12_15_22H_50M.mat,gru32,8103,0.003,64,PASS,True,,,0.7185723423355436,4362.092791960693,8448,19.376692769559625,22,9.460260968940737,7.50644263532984,13.473003344133721,25.974095180809968,26.515784325417805,23.401535409296923
recording_2021_12_15_22H_50M.mat,gru32,8103,0.003,128,PASS,True,,,0.7870890438148253,10467.226816245804,16896,22.233566804975993,22,10.636367487319667,7.815669439859217,13.285450978545775,33.481189555039336,28.052019983337054,26.596294257662336
recording_2021_12_15_22H_50M.mat,legacy_instant,8101,0.001,64,PASS,True,,,0.6271470844425481,3322.7121567534127,8448,18.96832304227387,22,5.8803907671258475,4.492190306243071,11.456002575056859,35.385708088098916,22.703835239207617,14.323841608653721
recording_2021_12_15_22H_50M.mat,legacy_instant,8101,0.001,128,PASS,True,,,0.7182664331490978,8716.759079233538,16896,22.21811188229214,22,8.850275770814813,5.329585947616911,13.44284952139502,41.69575462647245,23.528539084179165,19.552411552802997
recording_2021_12_15_22H_50M.mat,legacy_instant,8102,0.001,64,PASS,True,,,0.607379038793734,3116.54573907917,8448,16.828186613577916,22,8.601544555571593,5.611862678191061,12.386658768352376,28.141224282518174,22.1850918319763,12.4944586754388
recording_2021_12_15_22H_50M.mat,legacy_instant,8102,0.001,128,PASS,True,,,0.6886364636030784,8012.424144447426,16896,20.44999334516786,22,10.492098233807427,5.990081989763906,13.674183067249706,35.71896421348776,22.18772003545289,20.20211751029542
recording_2021_12_15_22H_50M.mat,legacy_instant,8103,0.001,64,PASS,True,,,0.6492268674366448,3560.7941985927064,8448,18.699945155272143,22,8.262388733046189,4.8255178700841705,16.447895574027875,31.720165477929573,22.594130103527796,14.811418590875899
recording_2021_12_15_22H_50M.mat,legacy_instant,8103,0.001,128,PASS,True,,,0.7568437126403852,9678.238401018012,16896,22.692886599019005,22,11.2499380367615,6.039345386759541,18.49525192043094,38.79673160354731,22.81625213072776,23.641610068547372
recording_2021_12_15_22H_50M.mat,gru10,8101,0.003,64,PASS,True,,,0.6676630280804601,3765.8980682659285,8448,17.809201492330985,22,8.099938038642009,6.529194407216003,15.264555371867967,25.132299135638494,24.87080470838083,17.651360671153583
recording_2021_12_15_22H_50M.mat,gru10,8101,0.003,128,PASS,True,,,0.681466495353793,7846.444688160143,16896,18.726153077619678,22,10.211063589809042,6.642735224011276,15.837852757015972,26.825782248981014,23.2969226307303,21.033647480699315
recording_2021_12_15_22H_50M.mat,gru10,8102,0.003,64,PASS,True,,,0.7474410922844625,4719.628839006178,8448,21.434576890374043,22,12.244365284660368,6.475047731073048,15.499707589961876,32.87918382787817,25.62472129661832,24.225767033907932
recording_2021_12_15_22H_50M.mat,gru10,8102,0.003,128,PASS,True,,,0.773621898074358,10112.101252580193,16896,22.992647674066298,22,13.456462341699403,6.528556302751798,15.418140164005413,37.625505956443966,24.566713363278016,26.293563968430064
recording_2021_12_15_22H_50M.mat,gru10,8103,0.003,64,PASS,True,,,0.6892196779629728,4013.000762423211,8448,19.387125536870634,22,12.930557951434817,6.390576491880463,13.463372854334933,30.048198770192602,23.411000774184643,20.368932408537734
recording_2021_12_15_22H_50M.mat,gru10,8103,0.003,128,PASS,True,,,0.7540622596355009,9607.232725205873,16896,21.927330555115823,22,15.144123978029118,6.852041803630366,13.177323666824245,35.86683369509015,24.188591040051346,23.735889047282992
recording_2021_12_15_22H_50M.mat,causal_ridge_1,,,64,PASS,True,,,0.615467221677521,3200.1015633054058,8448,17.874571131421032,22,10.401732221720355,6.608527844520579,11.8384629458079,29.580099645181754,17.57313876092352,21.004437137433147
recording_2021_12_15_22H_50M.mat,causal_ridge_1,,,128,PASS,True,,,0.8352176141466634,11786.454670524352,16896,24.61423756249781,22,14.77260054169972,8.590771860867605,16.36506847708439,38.792679779515,23.309271662672653,32.048766600111776
recording_2021_12_15_22H_50M.mat,causal_ridge_100,,,64,PASS,True,,,0.6388596606910704,3447.9807948605994,8448,18.197507836026777,22,10.139538137211426,6.446705992037709,12.759040181176339,30.401524092376164,20.50814292146376,18.300158395445955
recording_2021_12_15_22H_50M.mat,causal_ridge_100,,,128,PASS,True,,,0.7257179507328427,8898.557927692254,16896,21.359092349296308,22,12.135414206109493,7.357577543862672,14.561959756779148,35.39398871350939,20.786573652280072,25.278369754299085
recording_2021_12_15_22H_50M.mat,linear_frozen,,,64,PASS,True,,,0.7442999770404743,4680.043786788063,8448,20.59204919274647,22,12.731402126926449,6.9754112907714445,16.899542603151772,29.65080350665107,25.303134868932833,22.987750084878606
recording_2021_12_15_22H_50M.mat,linear_frozen,,,128,PASS,True,,,1.0252958897621045,17761.610153769558,16896,28.853689754626973,22,22.7682323076926,8.05994046047615,27.867064424765562,40.25951954906289,30.813530341243986,32.634055617222025
recording_2021_12_15_22H_50M.mat,persistence,,,64,PASS,True,,,1.1165213788509047,10531.445670714149,8448,29.903697940574112,22,25.997395523191642,12.243300206383338,16.171947992818083,37.01764135941326,37.083238615539436,39.148686686530056
recording_2021_12_15_22H_50M.mat,persistence,,,128,PASS,True,,,1.2563610374181604,26669.373879961808,16896,34.69416659618063,22,26.106205986328447,14.03798506958003,21.544567773346756,43.16083053233923,38.613651261905595,50.25407846582356
