model,family,seed,collector,regime,age,episode_weighted_agreement,episode_weighted_centered_mse,episode_weighted_first_argmin_match,episode_weighted_raw_gap,episodes,nonquery_rows,supported_episode_agreement,supported_episode_centered_mse,supported_episode_raw_gap,supported_episodes,weight_mass,zero_support_episode_ids
direct_gru@235002,direct_gru,235002,neural,lambda4,2,0.6018518518518517,0.1255943492788702,0.6018518518518517,0.1804372328299063,6,46,0.6018518518518517,0.1255943492788702,0.1804372328299063,6,1.0,[]
direct_gru@235002,direct_gru,235002,neural,lambda4,3,0.6333333333333333,0.1671753310122208,0.6333333333333333,0.2042260558516891,6,45,0.6333333333333333,0.1671753310122208,0.2042260558516891,6,1.0,[]
direct_gru@235002,direct_gru,235002,period4_hold,all,all,0.6851018225475185,0.06817688913139029,0.6820154027944322,0.04545331828850418,12,6726,0.6851018225475185,0.06817688913139029,0.04545331828850418,12,1.0,[]
direct_gru@235002,direct_gru,235002,period4_hold,all,1,0.6792800798970817,0.04059993111376187,0.6792800798970817,0.016806056648159862,12,2243,0.6792800798970817,0.04059993111376187,0.016806056648159862,12,1.0,[]
direct_gru@235002,direct_gru,235002,period4_hold,all,2,0.8022454126887398,0.06352819911449806,0.8022454126887398,0.04096860856562399,12,2242,0.8022454126887398,0.06352819911449806,0.04096860856562399,12,1.0,[]
direct_gru@235002,direct_gru,235002,period4_hold,all,3,0.4880272868846909,0.09683758840497647,0.47876802762543164,0.07884650143153844,12,2241,0.5323934038742082,0.1056410055327016,0.08601436519804194,11,0.9166666666666666,"[""valid:lambda3:23300006:period4_hold""]"
direct_gru@235002,direct_gru,235002,period4_hold,lambda3,all,0.711261491484998,0.05142909215589241,0.711261491484998,0.0415591027568832,6,1713,0.711261491484998,0.05142909215589241,0.0415591027568832,6,1.0,[]
direct_gru@235002,direct_gru,235002,period4_hold,lambda3,1,0.8023308957952469,0.027063089125452303,0.8023308957952469,0.007540984316470782,6,572,0.8023308957952469,0.027063089125452303,0.007540984316470782,6,1.0,[]
direct_gru@235002,direct_gru,235002,period4_hold,lambda3,2,0.7395338208409507,0.053128025003567836,0.7395338208409507,0.04049425985714829,6,571,0.7395338208409507,0.053128025003567836,0.04049425985714829,6,1.0,[]
direct_gru@235002,direct_gru,235002,period4_hold,lambda3,3,0.42041438147471055,0.06696626481678812,0.42041438147471055,0.07716448765665009,6,570,0.5044972577696527,0.08035951778014574,0.0925973851879801,5,0.8333333333333334,"[""valid:lambda3:23300006:period4_hold""]"
direct_gru@235002,direct_gru,235002,period4_hold,lambda4,all,0.658942153610039,0.08492468610688819,0.6527693141038662,0.04934753382012514,6,5013,0.658942153610039,0.08492468610688819,0.04934753382012514,6,1.0,[]
direct_gru@235002,direct_gru,235002,period4_hold,lambda4,1,0.5562292639989167,0.05413677310207143,0.5562292639989167,0.026071128979848937,6,1671,0.5562292639989167,0.05413677310207143,0.026071128979848937,6,1.0,[]
direct_gru@235002,direct_gru,235002,period4_hold,lambda4,2,0.8649570045365292,0.07392837322542828,0.8649570045365292,0.04144295727409968,6,1671,0.8649570045365292,0.07392837322542828,0.04144295727409968,6,1.0,[]
direct_gru@235002,direct_gru,235002,period4_hold,lambda4,3,0.5556401922946713,0.12670891199316484,0.5371216737761527,0.08052851520642679,6,1671,0.5556401922946713,0.12670891199316484,0.08052851520642679,6,1.0,[]
history_mlp@235002,history_mlp,235002,all,all,all,0.47909718428334724,0.16255707392177332,0.39855023380352966,0.2475852027871963,36,7257,0.47909718428334724,0.16255707392177332,0.2475852027871963,36,1.0,[]
history_mlp@235002,history_mlp,235002,all,all,1,0.5942842190366566,0.08778279052408107,0.448367034876785,0.11015290204895957,36,2422,0.5942842190366566,0.08778279052408107,0.11015290204895957,36,1.0,[]
history_mlp@235002,history_mlp,235002,all,all,2,0.4067747404546613,0.1831846162193207,0.3664969626768835,0.3437301027208311,36,2420,0.4067747404546613,0.1831846162193207,0.3437301027208311,36,1.0,[]
history_mlp@235002,history_mlp,235002,all,all,3,0.3987229878057839,0.2162394404453617,0.37135739094749964,0.29780219496103366,36,2415,0.41011507317166346,0.22241771017237202,0.30631082910277746,35,0.9722222222222222,"[""valid:lambda3:23300006:period4_hold""]"
history_mlp@235002,history_mlp,235002,all,lambda3,all,0.4743189717266419,0.12455616319823834,0.3357559349645376,0.2396054032996118,18,1992,0.4743189717266419,0.12455616319823834,0.2396054032996118,18,1.0,[]
history_mlp@235002,history_mlp,235002,all,lambda3,1,0.6285708899739979,0.07188321148060109,0.39692170683943995,0.11980052597228931,18,666,0.6285708899739979,0.07188321148060109,0.11980052597228931,18,1.0,[]
history_mlp@235002,history_mlp,235002,all,lambda3,2,0.3819870046332569,0.14025164663933753,0.30143144907770136,0.3402488878155117,18,665,0.3819870046332569,0.14025164663933753,0.3402488878155117,18,1.0,[]
history_mlp@235002,history_mlp,235002,all,lambda3,3,0.35510467719165884,0.1600905307183246,0.3077808908824977,0.2588400350966309,18,661,0.3759931876146976,0.16950762076057901,0.27406591951407977,17,0.9444444444444444,"[""valid:lambda3:23300006:period4_hold""]"
history_mlp@235002,history_mlp,235002,all,lambda4,all,0.48387539684005254,0.20055798464530833,0.46134453264252173,0.25556500227478085,18,5265,0.48387539684005254,0.20055798464530833,0.25556500227478085,18,1.0,[]
history_mlp@235002,history_mlp,235002,all,lambda4,1,0.5599975480993153,0.10368236956756105,0.4998123629141301,0.10050527812562982,18,1756,0.5599975480993153,0.10368236956756105,0.10050527812562982,18,1.0,[]
history_mlp@235002,history_mlp,235002,all,lambda4,2,0.43156247627606553,0.22611758579930388,0.43156247627606553,0.3472113176261505,18,1755,0.43156247627606553,0.22611758579930388,0.3472113176261505,18,1.0,[]
history_mlp@235002,history_mlp,235002,all,lambda4,3,0.442341298419909,0.2723883501723987,0.43493389101250163,0.33676435482543643,18,1754,0.442341298419909,0.2723883501723987,0.33676435482543643,18,1.0,[]
history_mlp@235002,history_mlp,235002,analytic,all,all,0.45022360585182986,0.1711573660288237,0.38136523674475037,0.2977008755731899,12,241,0.45022360585182986,0.1711573660288237,0.2977008755731899,12,1.0,[]
history_mlp@235002,history_mlp,235002,analytic,all,1,0.7007786195286195,0.09504321870969003,0.4959175084175084,0.10343386006074322,12,82,0.7007786195286195,0.09504321870969003,0.10343386006074322,12,1.0,[]
history_mlp@235002,history_mlp,235002,analytic,all,2,0.26218434343434344,0.2012745173459867,0.26218434343434344,0.4318175343351332,12,81,0.26218434343434344,0.2012745173459867,0.4318175343351332,12,1.0,[]
history_mlp@235002,history_mlp,235002,analytic,all,3,0.37520347586137054,0.21762593380571657,0.37520347586137054,0.36648109034675186,12,78,0.37520347586137054,0.21762593380571657,0.36648109034675186,12,1.0,[]
history_mlp@235002,history_mlp,235002,analytic,lambda3,all,0.44307587933232734,0.14311683273366538,0.36554432630335354,0.2934665200838331,6,126,0.44307587933232734,0.14311683273366538,0.2934665200838331,6,1.0,[]
history_mlp@235002,history_mlp,235002,analytic,lambda3,1,0.7875,0.0849218751132902,0.5583333333333333,0.09501375953356424,6,43,0.7875,0.0849218751132902,0.09501375953356424,6,1.0,[]
history_mlp@235002,history_mlp,235002,analytic,lambda3,2,0.2125,0.16291137758933052,0.2125,0.4539217670758566,6,43,0.2125,0.16291137758933052,0.4539217670758566,6,1.0,[]
history_mlp@235002,history_mlp,235002,analytic,lambda3,3,0.3240601503759399,0.18255899851711632,0.3240601503759399,0.3320059108256099,6,40,0.3240601503759399,0.18255899851711632,0.3320059108256099,6,1.0,[]
history_mlp@235002,history_mlp,235002,analytic,lambda4,all,0.4573713323713324,0.19919789932398202,0.39718614718614714,0.30193523106254677,6,115,0.4573713323713324,0.19919789932398202,0.30193523106254677,6,1.0,[]
history_mlp@235002,history_mlp,235002,analytic,lambda4,1,0.6140572390572391,0.10516456230608985,0.43350168350168344,0.11185396058792217,6,39,0.6140572390572391,0.10516456230608985,0.11185396058792217,6,1.0,[]
history_mlp@235002,history_mlp,235002,analytic,lambda4,2,0.31186868686868685,0.23963765710264284,0.31186868686868685,0.4097133015944099,6,38,0.31186868686868685,0.23963765710264284,0.4097133015944099,6,1.0,[]
history_mlp@235002,history_mlp,235002,analytic,lambda4,3,0.4263468013468013,0.2526928690943168,0.4263468013468013,0.40095626986789384,6,38,0.4263468013468013,0.2526928690943168,0.40095626986789384,6,1.0,[]
history_mlp@235002,history_mlp,235002,neural,all,all,0.4205467372134039,0.18056187657669728,0.3804673721340388,0.3598128614181774,12,290,0.4205467372134039,0.18056187657669728,0.3598128614181774,12,1.0,[]
history_mlp@235002,history_mlp,235002,neural,all,1,0.6280423280423281,0.09594044851826485,0.5133597883597883,0.13808282178545755,12,97,0.6280423280423281,0.09594044851826485,0.13808282178545755,12,1.0,[]
history_mlp@235002,history_mlp,235002,neural,all,2,0.22566137566137565,0.2136511243260606,0.22566137566137565,0.5080976271755481,12,97,0.22566137566137565,0.2136511243260606,0.5080976271755481,12,1.0,[]
history_mlp@235002,history_mlp,235002,neural,all,3,0.39126984126984127,0.2329148890252227,0.3857142857142857,0.451578131491545,12,96,0.39126984126984127,0.2329148890252227,0.451578131491545,12,1.0,[]
history_mlp@235002,history_mlp,235002,neural,lambda3,all,0.42566137566137563,0.12945913298528797,0.34920634920634924,0.31929505275040077,6,153,0.42566137566137563,0.12945913298528797,0.31929505275040077,6,1.0,[]
history_mlp@235002,history_mlp,235002,neural,lambda3,1,0.6523809523809524,0.0646159552014945,0.423015873015873,0.12881028311593193,6,51,0.6523809523809524,0.0646159552014945,0.12881028311593193,6,1.0,[]
history_mlp@235002,history_mlp,235002,neural,lambda3,2,0.2587301587301587,0.15318151181525444,0.2587301587301587,0.4552555379413423,6,51,0.2587301587301587,0.15318151181525444,0.4552555379413423,6,1.0,[]
history_mlp@235002,history_mlp,235002,neural,lambda3,3,0.36587301587301585,0.17057993193911503,0.36587301587301585,0.37381933719392807,6,51,0.36587301587301585,0.17057993193911503,0.37381933719392807,6,1.0,[]
history_mlp@235002,history_mlp,235002,neural,lambda4,all,0.4154320987654321,0.23166462016810654,0.41172839506172837,0.4003306700859541,6,137,0.4154320987654321,0.23166462016810654,0.4003306700859541,6,1.0,[]
history_mlp@235002,history_mlp,235002,neural,lambda4,1,0.6037037037037037,0.1272649418350352,0.6037037037037037,0.14735536045498318,6,46,0.6037037037037037,0.1272649418350352,0.14735536045498318,6,1.0,[]
history_mlp@235002,history_mlp,235002,neural,lambda4,2,0.19259259259259257,0.2741207368368668,0.19259259259259257,0.5609397164097539,6,46,0.19259259259259257,0.2741207368368668,0.5609397164097539,6,1.0,[]
history_mlp@235002,history_mlp,235002,neural,lambda4,3,0.4166666666666667,0.29524984611133037,0.4055555555555556,0.5293369257891619,6,45,0.4166666666666667,0.29524984611133037,0.5293369257891619,6,1.0,[]
history_mlp@235002,history_mlp,235002,period4_hold,all,all,0.5665212097848079,0.13595197915979904,0.43381809253179976,0.08524187137022166,12,6726,0.5665212097848079,0.13595197915979904,0.08524187137022166,12,1.0,[]
history_mlp@235002,history_mlp,235002,period4_hold,all,1,0.4540317095390221,0.07236470434428834,0.33582380785305826,0.08894202430067795,12,2243,0.4540317095390221,0.07236470434428834,0.08894202430067795,12,1.0,[]
history_mlp@235002,history_mlp,235002,period4_hold,all,2,0.7324785022682646,0.13462820698591482,0.6116451689349313,0.09127514665181202,12,2242,0.7324785022682646,0.13462820698591482,0.09127514665181202,12,1.0,[]
history_mlp@235002,history_mlp,235002,period4_hold,all,3,0.4296956462861399,0.19817749850514577,0.3531544112668427,0.07534736304480412,12,2241,0.46875888685760714,0.2161936347328863,0.08219712332160449,11,0.9166666666666666,"[""valid:lambda3:23300006:period4_hold""]"
history_mlp@235002,history_mlp,235002,period4_hold,lambda3,all,0.5542196601862227,0.10109252387576166,0.29251712938391006,0.10605463706460157,6,1713,0.5542196601862227,0.10109252387576166,0.10605463706460157,6,1.0,[]
history_mlp@235002,history_mlp,235002,period4_hold,lambda3,1,0.4458317175410411,0.06611180412701856,0.20941591416911343,0.1355775352673718,6,572,0.4458317175410411,0.06611180412701856,0.1355775352673718,6,1.0,[]
history_mlp@235002,history_mlp,235002,period4_hold,lambda3,2,0.674730855169612,0.10466205051342765,0.43306418850294537,0.11156935842933631,6,571,0.674730855169612,0.10466205051342765,0.11156935842933631,6,1.0,[]
history_mlp@235002,history_mlp,235002,period4_hold,lambda3,3,0.3753808653260207,0.12713266169874252,0.2334095063985375,0.07069485727035489,6,570,0.45045703839122486,0.15255919403849103,0.08483382872442587,5,0.8333333333333334,"[""valid:lambda3:23300006:period4_hold""]"
history_mlp@235002,history_mlp,235002,period4_hold,lambda4,all,0.5788227593833931,0.17081143444383637,0.5751190556796895,0.06442910567584174,6,5013,0.5788227593833931,0.17081143444383637,0.06442910567584174,6,1.0,[]
history_mlp@235002,history_mlp,235002,period4_hold,lambda4,1,0.4622317015370032,0.0786176045615581,0.4622317015370032,0.0423065133339841,6,1671,0.4622317015370032,0.0786176045615581,0.0423065133339841,6,1.0,[]
history_mlp@235002,history_mlp,235002,period4_hold,lambda4,2,0.7902261493669172,0.16459436345840198,0.7902261493669172,0.07098093487428775,6,1671,0.7902261493669172,0.16459436345840198,0.07098093487428775,6,1.0,[]
history_mlp@235002,history_mlp,235002,period4_hold,lambda4,3,0.4840104272462591,0.26922233531154904,0.47289931613514796,0.07999986881925335,6,1671,0.4840104272462591,0.26922233531154904,0.07999986881925335,6,1.0,[]
current_mlp@235002,current_mlp,235002,all,all,all,0.516419049325192,0.14358198107456888,0.516419049325192,0.20946058556438654,36,7257,0.516419049325192,0.14358198107456888,0.20946058556438654,36,1.0,[]
current_mlp@235002,current_mlp,235002,all,all,1,0.5313936241495657,0.10838810670656811,0.5313936241495657,0.17233250550019807,36,2422,0.5313936241495657,0.10838810670656811,0.17233250550019807,36,1.0,[]
current_mlp@235002,current_mlp,235002,all,all,2,0.5713207621761858,0.1311426282741946,0.5713207621761858,0.19143883233677017,36,2420,0.5713207621761858,0.1311426282741946,0.19143883233677017,36,1.0,[]
current_mlp@235002,current_mlp,235002,all,all,3,0.4337050276544808,0.18859943761827316,0.4337050276544808,0.254997801087755,36,2415,0.4460965998731803,0.19398799297879524,0.26228345254740515,35,0.9722222222222222,"[""valid:lambda3:23300006:period4_hold""]"
current_mlp@235002,current_mlp,235002,all,lambda3,all,0.481874612576193,0.11724825318733677,0.481874612576193,0.23204224164837578,18,1992,0.481874612576193,0.11724825318733677,0.23204224164837578,18,1.0,[]
current_mlp@235002,current_mlp,235002,all,lambda3,1,0.48237142030560676,0.0987455429657344,0.48237142030560676,0.24216298908604392,18,666,0.48237142030560676,0.0987455429657344,0.24216298908604392,18,1.0,[]
current_mlp@235002,current_mlp,235002,all,lambda3,2,0.5130929408123193,0.11186380462440655,0.5130929408123193,0.22051344394923678,18,665,0.5130929408123193,0.11186380462440655,0.22051344394923678,18,1.0,[]
current_mlp@235002,current_mlp,235002,all,lambda3,3,0.44776443190038884,0.13536305321433045,0.44776443190038884,0.1943448478579883,18,661,0.47410351612982343,0.14332558575634988,0.20577689773198762,17,0.9444444444444444,"[""valid:lambda3:23300006:period4_hold""]"
current_mlp@235002,current_mlp,235002,all,lambda4,all,0.5509634860741909,0.16991570896180097,0.5509634860741909,0.18687892948039728,18,5265,0.5509634860741909,0.16991570896180097,0.18687892948039728,18,1.0,[]
current_mlp@235002,current_mlp,235002,all,lambda4,1,0.5804158279935245,0.1180306704474018,0.5804158279935245,0.10250202191435222,18,1756,0.5804158279935245,0.1180306704474018,0.10250202191435222,18,1.0,[]
current_mlp@235002,current_mlp,235002,all,lambda4,2,0.629548583540052,0.1504214519239826,0.629548583540052,0.16236422072430354,18,1755,0.629548583540052,0.1504214519239826,0.16236422072430354,18,1.0,[]
current_mlp@235002,current_mlp,235002,all,lambda4,3,0.4196456234085728,0.24183582202221585,0.4196456234085728,0.3156507543175217,18,1754,0.4196456234085728,0.24183582202221585,0.3156507543175217,18,1.0,[]
current_mlp@235002,current_mlp,235002,analytic,all,all,0.5314566974325019,0.1363031177125477,0.5314566974325019,0.21145094760127092,12,241,0.5314566974325019,0.1363031177125477,0.21145094760127092,12,1.0,[]
current_mlp@235002,current_mlp,235002,analytic,all,1,0.5738636363636364,0.10484663733397236,0.5738636363636364,0.20503941325828282,12,82,0.5738636363636364,0.10484663733397236,0.20503941325828282,12,1.0,[]
current_mlp@235002,current_mlp,235002,analytic,all,2,0.5588173400673401,0.12460301296279824,0.5588173400673401,0.17812864967066833,12,81,0.5588173400673401,0.12460301296279824,0.17812864967066833,12,1.0,[]
current_mlp@235002,current_mlp,235002,analytic,all,3,0.449177868914711,0.180821242558345,0.449177868914711,0.2530192353808968,12,78,0.449177868914711,0.180821242558345,0.2530192353808968,12,1.0,[]
current_mlp@235002,current_mlp,235002,analytic,lambda3,all,0.5282412768595525,0.11659241363136418,0.5282412768595525,0.2352466861505965,6,126,0.5282412768595525,0.11659241363136418,0.2352466861505965,6,1.0,[]
current_mlp@235002,current_mlp,235002,analytic,lambda3,1,0.5833333333333334,0.10757215871034169,0.5833333333333334,0.2659554143746694,6,43,0.5833333333333334,0.10757215871034169,0.2659554143746694,6,1.0,[]
current_mlp@235002,current_mlp,235002,analytic,lambda3,2,0.5208333333333334,0.11331646902450487,0.5208333333333334,0.22758136590321856,6,43,0.5208333333333334,0.11331646902450487,0.22758136590321856,6,1.0,[]
current_mlp@235002,current_mlp,235002,analytic,lambda3,3,0.47537593984962406,0.1301186033700709,0.47537593984962406,0.20689365203518018,6,40,0.47537593984962406,0.1301186033700709,0.20689365203518018,6,1.0,[]
current_mlp@235002,current_mlp,235002,analytic,lambda4,all,0.5346721180054513,0.15601382179373116,0.5346721180054513,0.18765520905194535,6,115,0.5346721180054513,0.15601382179373116,0.18765520905194535,6,1.0,[]
current_mlp@235002,current_mlp,235002,analytic,lambda4,1,0.5643939393939393,0.10212111595760302,0.5643939393939393,0.14412341214189625,6,39,0.5643939393939393,0.10212111595760302,0.14412341214189625,6,1.0,[]
current_mlp@235002,current_mlp,235002,analytic,lambda4,2,0.5968013468013468,0.1358895569010916,0.5968013468013468,0.12867593343811806,6,38,0.5968013468013468,0.1358895569010916,0.12867593343811806,6,1.0,[]
current_mlp@235002,current_mlp,235002,analytic,lambda4,3,0.422979797979798,0.23152388174661917,0.422979797979798,0.29914481872661347,6,38,0.422979797979798,0.23152388174661917,0.29914481872661347,6,1.0,[]
current_mlp@235002,current_mlp,235002,neural,all,all,0.5951499118165785,0.1448123579531505,0.5951499118165785,0.2092562588434371,12,290,0.5951499118165785,0.1448123579531505,0.2092562588434371,12,1.0,[]
current_mlp@235002,current_mlp,235002,neural,all,1,0.6541005291005291,0.1089411845719302,0.6541005291005291,0.16193173568715494,12,97,0.6541005291005291,0.1089411845719302,0.16193173568715494,12,1.0,[]
current_mlp@235002,current_mlp,235002,neural,all,2,0.5902116402116402,0.14117893969361786,0.5902116402116402,0.1890094495954968,12,97,0.5902116402116402,0.14117893969361786,0.1890094495954968,12,1.0,[]
current_mlp@235002,current_mlp,235002,neural,all,3,0.5161375661375661,0.18438163124413928,0.5161375661375661,0.30215863544474203,12,96,0.5161375661375661,0.18438163124413928,0.30215863544474203,12,1.0,[]
current_mlp@235002,current_mlp,235002,neural,lambda3,all,0.573015873015873,0.10743246262888738,0.573015873015873,0.18781733184895189,6,153,0.573015873015873,0.10743246262888738,0.18781733184895189,6,1.0,[]
