baseline_family,candidate_family,contrast,group,scope,seed,episodes,normalization_rows,normalization_supported_episodes,rows,supported_episodes,weight_mass,cell,cell_statistics.baseline.agreement,cell_statistics.baseline.legal_centered_mse,cell_statistics.baseline.near_mixed_wrong_mass,cell_statistics.baseline.near_no_best_mass,cell_statistics.baseline.pair_mse_best_best,cell_statistics.baseline.pair_mse_best_rest,cell_statistics.baseline.pair_mse_rest_rest,cell_statistics.baseline.raw_gap,cell_statistics.candidate.agreement,cell_statistics.candidate.legal_centered_mse,cell_statistics.candidate.near_mixed_wrong_mass,cell_statistics.candidate.near_no_best_mass,cell_statistics.candidate.pair_mse_best_best,cell_statistics.candidate.pair_mse_best_rest,cell_statistics.candidate.pair_mse_rest_rest,cell_statistics.candidate.raw_gap,cell_statistics.delta.agreement,cell_statistics.delta.legal_centered_mse,cell_statistics.delta.near_mixed_wrong_mass,cell_statistics.delta.near_no_best_mass,cell_statistics.delta.pair_mse_best_best,cell_statistics.delta.pair_mse_best_rest,cell_statistics.delta.pair_mse_rest_rest,cell_statistics.delta.raw_gap,cell_statistics.mass,cell_statistics.rows,cell_statistics.teacher_margin.conditional_mean,cell_statistics.teacher_margin.contribution,cell_statistics.teacher_margin.mass,cell_statistics.teacher_margin.rows
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4,post_age2,285000002,18,1160,14,1160,14,0.7777777777777778,CC,0.2877035002035002,0.024557448133533794,0.0,0.0,5.158542343794842e-10,0.009944434452706798,0.014613013164972762,0.0,0.2877035002035002,0.030513199741345254,0.0,0.0,7.150203143605265e-06,0.011522049164943966,0.018984000373257683,0.0,0.0,0.00595575160781146,0.0,0.0,7.1496872893708855e-06,0.0015776147122371687,0.0043709872082849195,0.0,0.2877035002035002,798,0.693540180316117,0.19953393740871353,0.2877035002035002,798
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4,post_age2,285000002,18,1160,14,1160,14,0.7777777777777778,CW,0.09859584859584859,0.009883330318897134,0.0,0.0,0.0,0.0032382876037359547,0.006645042715161179,0.0,0.0,0.011437527937061022,0.0,0.09859584859584859,0.0,0.006032649414964359,0.005404878522096664,0.04181620445880261,-0.09859584859584859,0.0015541976181638899,0.0,0.09859584859584859,0.0,0.0027943618112284047,-0.001240164193064515,0.04181620445880261,0.09859584859584859,14,0.3215735898544422,0.031705820977712094,0.09859584859584859,14
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4,post_age2,285000002,18,1160,14,1160,14,0.7777777777777778,WC,0.0,0.019955422245056836,0.0,0.08912291412291412,0.0,0.008100654685588871,0.011854767559467964,0.0594860889439084,0.08912291412291412,0.01897209138091606,0.0,0.0,0.0,0.007886982372482407,0.011085109008433652,0.0,0.08912291412291412,-0.0009833308641407756,0.0,-0.08912291412291412,0.0,-0.00021367231310646514,-0.0007696585510343106,-0.0594860889439084,0.08912291412291412,21,0.3649289919668878,0.032523535212026555,0.08912291412291412,21
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4,post_age2,285000002,18,1160,14,1160,14,0.7777777777777778,WW,0.0,0.049990654255044,0.0,0.3023555148555148,5.3528274604921387e-08,0.03622528025628394,0.013765320470485462,0.13533142979279933,0.0,0.05839156354029727,0.0,0.3023555148555148,2.2332644484210768e-09,0.03979562975457653,0.018595931552456292,0.1619972930140839,0.0,0.008400909285253265,0.0,0.0,-5.1295010156500316e-08,0.003570349498292592,0.004830611081970829,0.026665863221284572,0.3023555148555148,327,0.38173731115023174,0.11542038125238818,0.3023555148555148,327
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/analytic,post_age2,285000002,6,33,5,33,5,0.8333333333333334,CC,0.2986111111111111,0.02164926801979779,0.0,0.0,0.0,0.009806100432085074,0.011843167587712719,0.0,0.2986111111111111,0.026752736511370025,0.0,0.0,0.0,0.010607999623666568,0.01614473688770346,0.0,0.0,0.005103468491572234,0.0,0.0,0.0,0.0008018991915814925,0.004301569299990741,0.0,0.2986111111111111,19,0.2861751290254814,0.08545507325066459,0.2986111111111111,19
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/analytic,post_age2,285000002,6,33,5,33,5,0.8333333333333334,CW,0.2222222222222222,0.027738865727388803,0.0,0.0,0.0,0.008498791346953836,0.019240074380434968,0.0,0.0,0.027954341168517197,0.0,0.2222222222222222,0.0,0.012625392272674278,0.015328948895842921,0.08773054016960992,-0.2222222222222222,0.00021547544112839514,0.0,0.2222222222222222,0.0,0.004126600925720443,-0.0039111254845920485,0.08773054016960992,0.2222222222222222,4,0.2593780755996704,0.05763957235548231,0.2222222222222222,4
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/analytic,post_age2,285000002,6,33,5,33,5,0.8333333333333334,WC,0.0,0.007717113848919155,0.0,0.041666666666666664,0.0,0.0020429491905318287,0.005674164658387326,0.01484509309132894,0.041666666666666664,0.01595104581812497,0.0,0.0,0.0,0.006466883470051717,0.009484162348073255,0.0,0.041666666666666664,0.008233931969205818,0.0,-0.041666666666666664,0.0,0.004423934279519888,0.003809997689685929,-0.01484509309132894,0.041666666666666664,1,0.011762619018554688,0.0004901091257731119,0.041666666666666664,1
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/analytic,post_age2,285000002,6,33,5,33,5,0.8333333333333334,WW,0.0,0.04885207752513942,0.0,0.2708333333333333,0.0,0.03857531633339701,0.010276761191742404,0.17886296245786878,0.0,0.07179451497108384,0.0,0.2708333333333333,0.0,0.05464374948017792,0.017150765490905922,0.2552327712376912,0.0,0.02294243744594442,0.0,0.0,0.0,0.01606843314678091,0.006874004299163516,0.07636980877982245,0.2708333333333333,9,0.61814449994992,0.16741413540310332,0.2708333333333333,9
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/neural,post_age2,285000002,6,20,5,20,5,0.8333333333333334,CC,0.2880952380952381,0.026571396147032206,0.0,0.0,0.0,0.011643305230258994,0.014928090916773213,0.0,0.2880952380952381,0.04141694278589159,0.0,0.0,0.0,0.01591990386998559,0.025497038915906007,0.0,0.0,0.014845546638859392,0.0,0.0,0.0,0.004276598639726595,0.010568947999132798,0.0,0.2880952380952381,8,0.4958373455961873,0.14284837813604445,0.2880952380952381,8
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/neural,post_age2,285000002,6,20,5,20,5,0.8333333333333334,CW,0.023809523809523808,0.0002522223302159026,0.0,0.0,0.0,0.00021513485102158961,3.7087479194313e-05,0.0,0.0,0.0022981311988890716,0.0,0.023809523809523808,0.0,0.0022006203874601247,9.751081142894691e-05,0.015239261445545015,-0.023809523809523808,0.002045908868673169,0.0,0.023809523809523808,0.0,0.001985485536438535,6.042333223463391e-05,0.015239261445545015,0.023809523809523808,1,0.6400489807128906,0.015239261445545015,0.023809523809523808,1
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/neural,post_age2,285000002,6,20,5,20,5,0.8333333333333334,WC,0.0,0.044924192953237164,0.0,0.1976190476190476,0.0,0.01974046382782013,0.025183729125417036,0.14423794519333613,0.1976190476190476,0.03579377324570492,0.0,0.0,0.0,0.014920006479166302,0.020873766766538623,0.0,0.1976190476190476,-0.009130419707532242,0.0,-0.1976190476190476,0.0,-0.004820457348653831,-0.004309962358878411,-0.14423794519333613,0.1976190476190476,5,0.4311440479324524,0.08520227613903227,0.1976190476190476,5
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/neural,post_age2,285000002,6,20,5,20,5,0.8333333333333334,WW,0.0,0.03665154304566023,0.0,0.3238095238095238,0.0,0.021247021416583935,0.015404521629076297,0.12491791588919504,0.0,0.048939357904465575,0.0,0.3238095238095238,0.0,0.024949245537792934,0.023990112366672634,0.13018124444144114,0.0,0.01228781485880534,0.0,0.0,0.0,0.003702224121209004,0.008585590737596335,0.005263328552246094,0.3238095238095238,6,0.3051754306344425,0.0988187108721052,0.3238095238095238,6
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/period4_hold,post_age2,285000002,6,1107,4,1107,4,0.6666666666666666,CC,0.27640415140415137,0.025451680233771385,0.0,0.0,1.5475627031384527e-09,0.008383897695776325,0.017067780990432362,0.0,0.27640415140415137,0.023369919926774143,0.0,0.0,2.1450609430815796e-05,0.008038244001179744,0.01531022531616358,0.0,0.0,-0.0020817603069972455,0.0,0.0,2.1449061868112657e-05,-0.0003456536945965818,-0.0017575556742687795,0.0,0.27640415140415137,771,1.339698984108203,0.3702983608394315,0.27640415140415137,771
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/period4_hold,post_age2,285000002,6,1107,4,1107,4,0.6666666666666666,CW,0.04975579975579975,0.0016589028990866923,0.0,0.0,0.0,0.0010009366132324386,0.0006579662858542534,0.0,0.0,0.004060111443776797,0.0,0.04975579975579975,0.0,0.003271935584758675,0.000788175859018123,0.0224788117612529,-0.04975579975579975,0.0024012085446901057,0.0,0.04975579975579975,0.0,0.0022709989715262364,0.00013020957316386947,0.0224788117612529,0.04975579975579975,9,0.4469555155631224,0.02223862913210896,0.04975579975579975,9
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/period4_hold,post_age2,285000002,6,1107,4,1107,4,0.6666666666666666,WC,0.0,0.007224959933014186,0.0,0.02808302808302808,0.0,0.002518551038414655,0.00470640889459953,0.019375228547060152,0.02808302808302808,0.005171455078918283,0.0,0.0,0.0,0.002274057168229202,0.002897397910689081,0.0,0.02808302808302808,-0.0020535048540959028,0.0,-0.02808302808302808,0.0,-0.00024449387018545297,-0.0018090109839104494,-0.019375228547060152,0.02808302808302808,15,0.42296793409015826,0.011878220371274284,0.02808302808302808,15
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/period4_hold,post_age2,285000002,6,1107,4,1107,4,0.6666666666666666,WW,0.0,0.06446834219433237,0.0,0.3124236874236874,1.6058482381476417e-07,0.04885350301887087,0.01561467859063769,0.10221341103133409,0.0,0.0544408177453424,0.0,0.3124236874236874,6.69979334526323e-09,0.039793894245758736,0.014646916799790325,0.10057786336311926,0.0,-0.010027524448989968,0.0,0.0,-1.5388503046950095e-07,-0.009059608773112135,-0.0009677617908473644,-0.0016355476682148311,0.3124236874236874,312,0.25615310459295365,0.08002829748195606,0.3124236874236874,312
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/case0,post_age2,285000002,3,38,3,38,3,1.0,CC,0.3511904761904762,0.035831445813747066,0.0,0.0,0.0,0.01537187324022507,0.020459572573521993,0.0,0.3511904761904762,0.04557927045607992,0.0,0.0,0.0,0.018892263617622213,0.026687006838457705,0.0,0.0,0.009747824642332854,0.0,0.0,0.0,0.0035203903773971417,0.006227434264935713,0.0,0.3511904761904762,18,0.2617961323193911,0.09194030837407187,0.3511904761904762,18
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/case0,post_age2,285000002,3,38,3,38,3,1.0,CW,0.1706349206349206,0.0044991737803038575,0.0,0.0,0.0,0.0028353327522618807,0.0016638410280419762,0.0,0.0,0.013411424049158946,0.0,0.1706349206349206,0.0,0.011221721983907688,0.002189702065251257,0.07618299363151429,-0.1706349206349206,0.00891225026885509,0.0,0.1706349206349206,0.0,0.00838638923164581,0.000525861037209281,0.07618299363151429,0.1706349206349206,5,0.4464667120645213,0.07618281197926355,0.1706349206349206,5
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/case0,post_age2,285000002,3,38,3,38,3,1.0,WC,0.0,0.013917875837413314,0.0,0.14285714285714285,0.0,0.0049264473044992145,0.0089914285329141,0.0427051271711077,0.14285714285714285,0.01232390206640351,0.0,0.0,0.0,0.004982152914678972,0.007341749151724538,0.0,0.14285714285714285,-0.0015939737710098038,0.0,-0.14285714285714285,0.0,5.570561017975757e-05,-0.0016496793811895609,-0.0427051271711077,0.14285714285714285,3,0.2003777821858724,0.02862539745512463,0.14285714285714285,3
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/case0,post_age2,285000002,3,38,3,38,3,1.0,WW,0.0,0.05106343998397305,0.0,0.3353174603174603,0.0,0.037759555732708665,0.013303884251264381,0.11344526873694527,0.0,0.04915949252448341,0.0,0.3353174603174603,0.0,0.03350048916622803,0.015659003358255378,0.12272132010686965,0.0,-0.0019039474594896397,0.0,0.0,0.0,-0.004259066566480632,0.002355119106990995,0.009276051369924385,0.3353174603174603,12,0.25680548763839456,0.0861113639104934,0.3353174603174603,12
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/case1,post_age2,285000002,3,17,3,17,3,1.0,CC,0.3833333333333333,0.012017111602346137,0.0,0.0,0.0,0.005550009044726304,0.006467102557619835,0.0,0.3833333333333333,0.022098818557179812,0.0,0.0,0.0,0.008568735410532706,0.013530083146647104,0.0,0.0,0.010081706954833672,0.0,0.0,0.0,0.0030187263658064006,0.007062980589027272,0.0,0.3833333333333333,6,0.3794094583262568,0.14544029235839842,0.3833333333333333,6
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/case1,post_age2,285000002,3,17,3,17,3,1.0,CW,0.08333333333333333,0.00669679077842981,0.0,0.0,0.0,0.0041945095301040665,0.002502281248325744,0.0,0.0,0.009677192595669718,0.0,0.08333333333333333,0.0,0.005856901699000143,0.003820290896669576,0.052589734395345054,-0.08333333333333333,0.0029804018172399083,0.0,0.08333333333333333,0.0,0.0016623921688960763,0.001318009648343832,0.052589734395345054,0.08333333333333333,1,0.6310768127441407,0.052589734395345054,0.08333333333333333,1
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/case1,post_age2,285000002,3,17,3,17,3,1.0,WC,0.0,0.01543422769783831,0.0,0.08333333333333333,0.0,0.004085898381063657,0.011348329316774652,0.02969018618265788,0.08333333333333333,0.03190209163624994,0.0,0.0,0.0,0.012933766940103434,0.01896832469614651,0.0,0.08333333333333333,0.016467863938411636,0.0,-0.08333333333333333,0.0,0.008847868559039776,0.007619995379371858,-0.02969018618265788,0.08333333333333333,1,0.011762619018554688,0.0009802182515462239,0.08333333333333333,1
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/case1,post_age2,285000002,3,17,3,17,3,1.0,WW,0.0,0.08655305194388112,0.0,0.45,0.0,0.055840418004752236,0.030712633939128865,0.2216321309407552,0.0,0.10083843064663207,0.0,0.45,0.0,0.06246793491020005,0.03837049573643204,0.2321587880452474,0.0,0.014285378702750984,0.0,0.0,0.0,0.006627516905447804,0.007657861797303174,0.010526657104492188,0.45,9,0.3796027854636863,0.17082125345865884,0.45,9
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/case2,post_age2,285000002,3,1,1,1,1,0.3333333333333333,CC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/case2,post_age2,285000002,3,1,1,1,1,0.3333333333333333,CW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/case2,post_age2,285000002,3,1,1,1,1,0.3333333333333333,WC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/case2,post_age2,285000002,3,1,1,1,1,0.3333333333333333,WW,0.0,0.060349612734266124,0.0,0.3333333333333333,0.0,0.05888737196830599,0.0014622407659601322,0.301386038462321,0.0,0.09279657905693266,0.0,0.3333333333333333,0.0,0.08477234975992569,0.008024229297006968,0.44484996795654297,0.0,0.032446966322666526,0.0,0.0,0.0,0.02588497779161969,0.006561988531046836,0.14346392949422201,0.3333333333333333,1,0.904158115386963,0.301386038462321,0.3333333333333333,1
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/case3,post_age2,285000002,3,554,3,554,3,1.0,CC,0.6833943833943833,0.05606205819493378,0.0,0.0,0.0,0.020431961423164755,0.03563009677176903,0.0,0.6833943833943833,0.0832693867763962,0.0,0.0,0.0,0.028988322252267166,0.05428106452412903,0.0,0.0,0.02720732858146242,0.0,0.0,0.0,0.00855636082910241,0.01865096775236,0.0,0.6833943833943833,541,1.3076425648936851,0.8936355843357697,0.6833943833943833,541
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/case3,post_age2,285000002,3,554,3,554,3,1.0,CW,0.001221001221001221,7.795015840196087e-05,0.0,0.0,0.0,3.791184515369661e-05,4.003831324826426e-05,0.0,0.0,0.00015230785372550624,0.0,0.001221001221001221,0.0,0.00013685007695936593,1.545777676614031e-05,0.0007398815527649298,-0.001221001221001221,7.435769532354538e-05,0.0,0.001221001221001221,0.0,9.893823180566934e-05,-2.4580536482123955e-05,0.0007398815527649298,0.001221001221001221,2,0.6059629917144775,0.0007398815527649298,0.001221001221001221,2
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/case3,post_age2,285000002,3,554,3,554,3,1.0,WC,0.0,0.02225904234464692,0.0,0.13516483516483516,0.0,0.01666368326058012,0.005595359084066802,0.08825986836564993,0.13516483516483516,0.015898929332316337,0.0,0.0,0.0,0.008730777754873242,0.007168151577443095,0.0,0.13516483516483516,-0.006360113012330582,0.0,-0.13516483516483516,0.0,-0.007932905505706876,0.0015727924933762935,-0.08825986836564993,0.13516483516483516,5,0.5660832016556351,0.07651454264136606,0.13516483516483516,5
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/case3,post_age2,285000002,3,554,3,554,3,1.0,WW,0.0,0.018541577665294823,0.0,0.18021978021978022,3.2116964762952833e-07,0.0060730031858408145,0.01246825330980638,0.02203100219605461,0.0,0.02378185697406301,0.0,0.18021978021978022,1.339958669052646e-08,0.006597296592619584,0.017184546981856737,0.02203100219605461,0.0,0.005240279308768188,0.0,0.0,-3.077700609390019e-07,0.0005242934067787695,0.004716293672050357,0.0,0.18021978021978022,6,0.05441733589017294,0.009807080314272925,0.18021978021978022,6
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/case4,post_age2,285000002,3,3,2,3,2,0.6666666666666666,CC,0.16666666666666666,0.019339011699685216,0.0,0.0,0.0,0.011179270762492402,0.008159740937192813,0.0,0.16666666666666666,0.010109685758341888,0.0,0.0,0.0,0.005979682796692032,0.004130002961649855,0.0,0.0,-0.009229325941343328,0.0,0.0,0.0,-0.005199587965800371,-0.004029737975542957,0.0,0.16666666666666666,1,0.013282775878906252,0.0022137959798177085,0.16666666666666666,1
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/case4,post_age2,285000002,3,3,2,3,2,0.6666666666666666,CW,0.3333333333333333,0.047828848336394,0.0,0.0,0.0,0.012259432899554668,0.035569415436839336,0.0,0.0,0.04482763097651817,0.0,0.3333333333333333,0.0,0.018610526356648432,0.02621710461986974,0.12028439839680989,-0.3333333333333333,-0.003001217359875833,0.0,0.3333333333333333,0.0,0.006351093457093763,-0.009352310816969597,0.12028439839680989,0.3333333333333333,1,0.18030738830566406,0.06010246276855469,0.3333333333333333,1
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/case4,post_age2,285000002,3,3,2,3,2,0.6666666666666666,WC,0.0,0.06689808635049606,0.0,0.16666666666666666,0.0,0.022391665343623874,0.04450642100687219,0.19487539927164713,0.16666666666666666,0.05280401241240421,0.0,0.0,0.0,0.020380045056602587,0.03242396735580163,0.0,0.16666666666666666,-0.014094073938091848,0.0,-0.16666666666666666,0.0,-0.0020116202870212874,-0.01208245365107056,-0.19487539927164713,0.16666666666666666,1,0.5323143005371095,0.08871905008951823,0.16666666666666666,1
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/case4,post_age2,285000002,3,3,2,3,2,0.6666666666666666,WW,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,,0.0,0.0,0
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/case5,post_age2,285000002,3,547,2,547,2,0.6666666666666666,CC,0.14163614163614163,0.02409506149049057,0.0,0.0,3.0951254062769054e-09,0.007133492245632253,0.01696156614973291,0.0,0.14163614163614163,0.022022036900073715,0.0,0.0,4.290121886163159e-05,0.006703290912549683,0.0152758447686624,0.0,0.0,-0.002073024590416856,0.0,0.0,4.2898123736225315e-05,-0.00043020133308257005,-0.001685721381070512,0.0,0.14163614163614163,232,0.45167598231085415,0.06397364340422354,0.14163614163614163,232
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/case5,post_age2,285000002,3,547,2,547,2,0.6666666666666666,CW,0.0030525030525030525,0.00019721885985316822,0.0,0.0,0.0,0.00010253859534141618,9.468026451175201e-05,0.0,0.0,0.0005566121472937983,0.0,0.0030525030525030525,0.0,0.000369896373270529,0.00018671577402326934,0.0011002187763814962,-0.0030525030525030525,0.0003593932874406301,0.0,0.0030525030525030525,0.0,0.0002673577779291128,9.203550951151731e-05,0.0011002187763814962,0.0030525030525030525,5,0.20312352180480958,0.0006200351703443516,0.0030525030525030525,5
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/case5,post_age2,285000002,3,547,2,547,2,0.6666666666666666,WC,0.0,0.0012233012399464056,0.0,0.006715506715506716,0.0,0.0005362338237663678,0.0006870674161800379,0.0013859526723877995,0.006715506715506716,0.0009036128381223504,0.0,0.0,0.0,0.00029515156863620584,0.0006084612694861445,0.0,0.006715506715506716,-0.0003196884018240552,0.0,-0.006715506715506716,0.0,-0.00024108225513016197,-7.860614669389337e-05,-0.0013859526723877995,0.006715506715506716,11,0.04497096755287863,0.0003020028346041911,0.006715506715506716,11
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda4/case5,post_age2,285000002,3,547,2,547,2,0.6666666666666666,WW,0.0,0.08343624320284893,0.0,0.5152625152625152,0.0,0.0587913326460959,0.024644910556753025,0.1534941384207198,0.0,0.08377302203967245,0.0,0.5152625152625152,0.0,0.05143570809848582,0.032337313941186635,0.15022267977978868,0.0,0.00033677883682353693,0.0,0.0,0.0,-0.007355624547610078,0.007692403384433613,-0.003271458640931145,0.5152625152625152,299,0.24142363879352952,0.12439655136858296,0.5152625152625152,299
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,overall,post_age3,285000002,36,3407,26,3407,26,0.7222222222222222,CC,0.3495484453817787,0.0398786696753238,0.0,0.0,7.119005737110364e-07,0.01672280628169982,0.02315515149305027,0.0,0.3495484453817787,0.04239710013966997,0.0,0.0,0.0001066735973030609,0.018738632070335253,0.023551794472031658,0.0,0.0,0.0025184304643461708,0.0,0.0,0.00010596169672934984,0.0020158257886354323,0.0003966429789813874,0.0,0.3495484453817787,2351,0.605560471101916,0.21167272125833228,0.3495484453817787,2351
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,overall,post_age3,285000002,36,3407,26,3407,26,0.7222222222222222,CW,0.05172212047212047,0.006261663472720406,0.0,0.0,0.0,0.003212344703938273,0.003049318768782133,0.0,0.0,0.010007394872930573,0.0,0.05172212047212047,0.0,0.0057938688140355575,0.004213526058895016,0.027400938681970053,-0.05172212047212047,0.0037457314002101666,0.0,0.05172212047212047,0.0,0.0025815241100972837,0.001164207290112883,0.027400938681970053,0.05172212047212047,142,0.4270774536628106,0.022089351509274338,0.05172212047212047,142
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,overall,post_age3,285000002,36,3407,26,3407,26,0.7222222222222222,WC,0.0,0.014629978043161494,0.0,0.05505698005698006,0.0,0.005569748708833497,0.009060229334327995,0.03242891609644473,0.05505698005698006,0.01113898522241341,0.0,0.0,0.0,0.003928532967899068,0.007210452254514342,0.0,0.05505698005698006,-0.0034909928207480837,0.0,-0.05505698005698006,0.0,-0.0016412157409344298,-0.0018497770798136537,-0.03242891609644473,0.05505698005698006,111,0.2598683663556633,0.014307567463883742,0.05505698005698006,111
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,overall,post_age3,285000002,36,3407,26,3407,26,0.7222222222222222,WW,0.0,0.08558663785714499,0.0,0.265894676311343,4.521761993932401e-08,0.06835634559004584,0.017230247049479203,0.12749568793046348,0.0,0.08339790899285626,0.0,0.265894676311343,6.12065557894122e-07,0.06303836423785786,0.020358932689440515,0.16053958294474144,0.0,-0.0021887288642887274,0.0,0.0,5.668479379547979e-07,-0.005317981352187995,0.0031286856399613144,0.033043895014277944,0.265894676311343,803,0.37835759197522945,0.10060326944819283,0.265894676311343,803
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda3,post_age3,285000002,18,2249,13,2249,13,0.7222222222222222,CC,0.4600502892169559,0.058385077981733785,0.0,0.0,1.4238011474220728e-06,0.02378618222274295,0.034597471957843406,0.0,0.4600502892169559,0.05968894656254939,0.0,0.0,0.0002133471946061218,0.026082559280524022,0.033393040087419244,0.0,0.0,0.0013038685808156106,0.0,0.0,0.0002119233934586997,0.002296377057781072,-0.0012044318704241632,0.0,0.4600502892169559,1730,0.7057544166471871,0.3246825234946824,0.4600502892169559,1730
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda3,post_age3,285000002,18,2249,13,2249,13,0.7222222222222222,CW,0.035169922669922665,0.005467703471791936,0.0,0.0,0.0,0.0020107182111492065,0.0034569852606427297,0.0,0.0,0.006351080888547428,0.0,0.035169922669922665,0.0,0.003482636505200141,0.0028684443833472857,0.013872087782944029,-0.035169922669922665,0.0008833774167554912,0.0,0.035169922669922665,0.0,0.0014719182940509349,-0.0005885408772954441,0.013872087782944029,0.035169922669922665,62,0.3688897243650402,0.01297382307964755,0.035169922669922665,62
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda3,post_age3,285000002,18,2249,13,2249,13,0.7222222222222222,WC,0.0,0.008072271870374993,0.0,0.037413512413512415,0.0,0.0032547904914960197,0.004817481378878973,0.014899246688776013,0.037413512413512415,0.004366524689422313,0.0,0.0,0.0,0.0014796023925134599,0.002886922296908853,0.0,0.037413512413512415,-0.0037057471809526796,0.0,-0.037413512413512415,0.0,-0.0017751880989825596,-0.00193055908197012,-0.014899246688776013,0.037413512413512415,35,0.29451387681356744,0.011018798586116072,0.037413512413512415,35
innovation_shared_mse,gru_shared_mse,innovation_to_gru.shared_mse,lambda3,post_age3,285000002,18,2249,13,2249,13,0.7222222222222222,WW,0.0,0.09382243749533506,0.0,0.18958849792183127,0.0,0.07350232378274028,0.020320113712594776,0.14128791931927248,0.0,0.07395647938360086,0.0,0.18958849792183127,0.0,0.05243762491658696,0.0215188544670139,0.15557235889921997,0.0,-0.019865958111734187,0.0,0.0,0.0,-0.02106469886615331,0.0011987407544191246,0.014284439579947489,0.18958849792183127,422,0.521622349796559,0.09889359778038567,0.18958849792183127,422
