family,group,scope,seed,episodes,max_residuals.pair_mse,max_residuals.strict_margin,metrics.agreement,metrics.first_argmin_match,metrics.legal_centered_mse,metrics.near_all_best_mass,metrics.near_mixed_correct_mass,metrics.near_mixed_wrong_mass,metrics.near_no_best_mass,metrics.pair_mse_best_best,metrics.pair_mse_best_rest,metrics.pair_mse_rest_rest,metrics.raw_gap,metrics.selection_differs_from_strict_mass,metrics.strict_argmin_error_difference,metrics.strict_argmin_prediction_margin,metrics.strict_argmin_raw_gap,rows,supported_episodes,teacher_margin.conditional_mean,teacher_margin.contribution,teacher_margin.mass,teacher_margin.rows,weight_mass
gru_separate_mse,lambda4/period4_hold,initial,285000003,6,0.0,0.0,0.4444444444444444,0.3333333333333333,0.009665314991208459,0.4444444444444444,0.0,0.0,0.38888888888888884,0.0006179904071517385,0.006014301808069907,0.0030330227759868145,0.03857602013481988,0.0,-0.09998962614271374,-0.06141360600789388,0.03857602013481988,13,5,0.09217090606689453,0.07680908838907878,0.8333333333333334,13,0.8333333333333334
gru_separate_mse,lambda4/case0,initial,285000003,3,0.0,0.0,0.2222222222222222,0.2222222222222222,0.006631960185283485,0.2222222222222222,0.0,0.0,0.7777777777777778,0.0,0.0037784683162398226,0.002853491869043662,0.040798187255859375,0.0,-0.11965179443359375,-0.07885360717773438,0.040798187255859375,9,3,0.06453874376085068,0.06453874376085068,1.0,9,1.0
gru_separate_mse,lambda4/case1,initial,285000003,3,0.0,0.0,0.8888888888888888,0.8888888888888888,0.010440389391103762,0.8888888888888888,0.0,0.0,0.1111111111111111,0.0008635571226326041,0.006823304751605974,0.0027535275168651826,0.03481695387098525,0.0,-0.04565514458550347,-0.010838190714518229,0.03481695387098525,9,3,0.14531559414333767,0.14531559414333767,1.0,9,1.0
gru_separate_mse,lambda4/case2,initial,285000003,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.007027222702125376,0.3333333333333333,0.0,0.0,0.0,0.0,0.0061423038023602,0.0008849188997651758,0.0,0.0,0.0,0.0,0.0,3,1,0.5127134323120118,0.17090447743733725,0.3333333333333333,3,0.3333333333333333
gru_separate_mse,lambda4/case3,initial,285000003,3,0.0,0.0,0.4444444444444444,0.2222222222222222,0.010449561081158106,0.4444444444444444,0.0,0.0,0.5555555555555555,4.598547820933163e-05,0.006270435121526437,0.004133140481422338,0.03770107693142361,0.0,-0.15510686238606772,-0.1174057854546441,0.03770107693142361,9,3,0.08235804239908855,0.08235804239908855,1.0,9,1.0
gru_separate_mse,lambda4/case4,initial,285000003,3,0.0,0.0,1.0,1.0,0.007742178529232054,1.0,0.0,0.0,0.0,0.001028983129016423,0.00549978690217914,0.0012134084980364908,0.0,0.0,0.0,0.0,0.0,7,3,0.14707925584581164,0.14707925584581164,1.0,7,1.0
gru_separate_mse,lambda4/case5,initial,285000003,3,0.0,0.0,0.8888888888888888,0.7777777777777778,0.010775903716017233,0.8888888888888888,0.0,0.0,0.1111111111111111,0.00017675400341153768,0.004561837632820698,0.006037312079784998,0.008522245619032118,0.0,-0.035357899136013456,-0.026835653516981337,0.008522245619032118,7,3,0.23682022094726562,0.23682022094726562,1.0,7,1.0
gru_separate_mse,overall,postcorrection,285000003,36,0.0,0.0,0.4977053249324921,0.494975030535531,0.09944744542559068,0.4977053249324921,0.0,0.0,0.30785023062306344,1.2104182749847474e-05,0.05983021346768121,0.03960512777515962,0.09587090450487808,0.0,-0.21487925678174086,-0.11900835227686274,0.09587090450487808,10237,29,0.4499608666463878,0.3624684759095902,0.8055555555555556,10237,0.8055555555555556
gru_separate_mse,lambda3,postcorrection,285000003,18,0.0,0.0,0.5201420295963639,0.5200741961951972,0.11920314294129859,0.5201420295963639,0.0,0.0,0.31319130373696935,2.3016090639841374e-05,0.07296898123052241,0.04621114562013635,0.08905890662699338,0.0,-0.23328770550069994,-0.14422879887370652,0.08905890662699338,6755,15,0.4817243267144927,0.40143693892874394,0.8333333333333334,6755,0.8333333333333334
gru_separate_mse,lambda3/analytic,postcorrection,285000003,6,0.0,0.0,0.4413807189542484,0.4413807189542484,0.04660729361312216,0.4413807189542484,0.0,0.0,0.2252859477124183,0.0,0.024251394173962052,0.0223558994391601,0.0515398383789852,0.0,-0.1017713464942633,-0.050231508115278094,0.0515398383789852,87,4,0.4004642053756839,0.2669761369171226,0.6666666666666666,87,0.6666666666666666
gru_separate_mse,lambda3/neural,postcorrection,285000003,6,0.0,0.0,0.48563492063492064,0.48563492063492064,0.11930442504844345,0.48563492063492064,0.0,0.0,0.3476984126984127,0.0,0.07285233293402626,0.04645209211441717,0.17957614232623387,0.0,-0.2550772019416567,-0.07550105961542282,0.17957614232623387,82,5,0.5007663907777695,0.4173053256481413,0.8333333333333334,82,0.8333333333333334
gru_separate_mse,lambda3/period4_hold,postcorrection,285000003,6,0.0,0.0,0.633410449199923,0.6332069489964227,0.19169771016233017,0.633410449199923,0.0,0.0,0.3665895508000771,6.904827191952412e-05,0.1218032165835789,0.06982544530683177,0.036060739175761046,0.0,-0.34301456806617975,-0.30695382889041867,0.036060739175761046,6586,6,0.520029354220968,0.520029354220968,1.0,6586,1.0
gru_separate_mse,lambda3/case0,postcorrection,285000003,3,0.0,0.0,0.7507457683928273,0.7507457683928273,0.13310669215297558,0.7507457683928273,0.0,0.0,0.24925423160717278,3.7321425190022688e-06,0.07746703221597055,0.05563592779448603,0.024659712875305204,0.0,-0.1909475924808952,-0.16628787960558997,0.024659712875305204,1697,3,0.4552745856187123,0.4552745856187123,1.0,1697,1.0
gru_separate_mse,lambda3/case1,postcorrection,285000003,3,0.0,0.0,0.21591371591371591,0.21591371591371591,0.07721422771534353,0.21591371591371591,0.0,0.0,0.7840862840862841,6.672685214482198e-07,0.04948609756792114,0.027727462878900933,0.1550872655093403,0.0,-0.36200266416644394,-0.2069153986571036,0.1550872655093403,1640,3,0.3635385063881305,0.3635385063881305,1.0,1640,1.0
gru_separate_mse,lambda3/case2,postcorrection,285000003,3,0.0,0.0,0.34289784289784286,0.34289784289784286,0.21811556959327216,0.34289784289784286,0.0,0.0,0.3237688237688237,4.932275123186207e-07,0.14793372407075536,0.0701813522950045,0.20978016022700433,0.0,-0.4423610898213121,-0.23258092959430773,0.20978016022700433,1641,2,0.876701663956683,0.584467775971122,0.6666666666666666,1641,0.6666666666666666
gru_separate_mse,lambda3/case3,postcorrection,285000003,3,0.0,0.0,0.8487134502923976,0.8487134502923976,0.03178342314248831,0.8487134502923976,0.0,0.0,0.15128654970760233,0.0,0.016320105709820575,0.015463317432667737,0.021091504608213785,0.0,-0.04474764188130697,-0.02365613727309318,0.021091504608213785,80,3,0.35242879969799495,0.35242879969799495,1.0,80,1.0
gru_separate_mse,lambda3/case4,postcorrection,285000003,3,0.0,0.0,0.7403591778591778,0.7399521774521775,0.22160252995069837,0.7403591778591778,0.0,0.0,0.2596408221408221,9.883766802930063e-06,0.12571522676406216,0.09587741941983328,0.08265769663602295,0.0,-0.2744602856715617,-0.1918025890355388,0.08265769663602295,1682,3,0.5509452192483514,0.5509452192483514,1.0,1682,1.0
gru_separate_mse,lambda3/case5,postcorrection,285000003,3,0.0,0.0,0.2222222222222222,0.2222222222222222,0.03339641509301359,0.2222222222222222,0.0,0.0,0.1111111111111111,0.0001233201384833491,0.020891701054604615,0.01238139389992562,0.04107709990607367,0.0,-0.08520695898267959,-0.0441298590766059,0.04107709990607367,15,1,0.3059002399444581,0.10196674664815268,0.3333333333333333,15,0.3333333333333333
gru_separate_mse,lambda4,postcorrection,285000003,18,0.0,0.0,0.47526862026862027,0.4698758648758649,0.07969174790988277,0.47526862026862027,0.0,0.0,0.3025091575091575,1.1922748598535729e-06,0.046691445704840025,0.032999109930182895,0.1026829023827628,0.0,-0.19647080806278178,-0.09378790568001898,0.1026829023827628,3482,14,0.4159285880019896,0.3235000128904364,0.7777777777777778,3482,0.7777777777777778
gru_separate_mse,lambda4/analytic,postcorrection,285000003,6,0.0,0.0,0.46527777777777773,0.46527777777777773,0.07461521068223148,0.46527777777777773,0.0,0.0,0.3680555555555556,0.0,0.045580825977195066,0.029034384705036415,0.128102191068508,0.0,-0.2103336486551497,-0.08223145758664167,0.128102191068508,99,5,0.3801871485180325,0.31682262376502707,0.8333333333333334,99,0.8333333333333334
gru_separate_mse,lambda4/neural,postcorrection,285000003,6,0.0,0.0,0.5446428571428571,0.5367063492063492,0.10319395904017394,0.5446428571428571,0.0,0.0,0.2886904761904762,1.395540869178524e-07,0.060994227072154995,0.042199592413932015,0.13886732572600954,0.0,-0.25415181924426367,-0.11528449351825411,0.13886732572600954,61,5,0.39443926499003457,0.32869938749169547,0.8333333333333334,61,0.8333333333333334
gru_separate_mse,lambda4/period4_hold,postcorrection,285000003,6,0.0,0.0,0.4158852258852259,0.40764346764346765,0.061266074007242904,0.4158852258852259,0.0,0.0,0.25078144078144077,3.437270492642866e-06,0.033499284065170006,0.027763352671580255,0.041079190353770834,0.0,-0.12492695628893195,-0.08384776593516112,0.041079190353770834,3322,4,0.48746704112188,0.32497802741458665,0.6666666666666666,3322,0.6666666666666666
gru_separate_mse,lambda4/case0,postcorrection,285000003,3,0.0,0.0,0.6408730158730158,0.6091269841269841,0.08274908493104924,0.6408730158730158,0.0,0.0,0.35912698412698413,5.582163476714096e-07,0.04998371112779151,0.032764815586910065,0.11184284895185441,0.0,-0.21740782607800116,-0.10556497712614675,0.11184284895185441,114,3,0.29143181679740787,0.29143181679740787,1.0,114,1.0
gru_separate_mse,lambda4/case1,postcorrection,285000003,3,0.0,0.0,0.6161111111111112,0.6161111111111112,0.08046858960551585,0.6161111111111112,0.0,0.0,0.3838888888888889,0.0,0.03925172966138291,0.04121685994413295,0.13729369084040324,0.0,-0.21268277751074896,-0.07538908667034573,0.13729369084040324,53,3,0.32294171161121793,0.32294171161121793,1.0,53,1.0
gru_separate_mse,lambda4/case2,postcorrection,285000003,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.04000491973411376,0.3333333333333333,0.0,0.0,0.0,0.0,0.030774966799628583,0.009229952934485178,0.0,0.0,0.0,0.0,0.0,2,1,0.8100109100341797,0.2700036366780599,0.3333333333333333,2,0.3333333333333333
gru_separate_mse,lambda4/case3,postcorrection,285000003,3,0.0,0.0,0.5586080586080585,0.5579975579975579,0.09259439788584174,0.5586080586080585,0.0,0.0,0.4413919413919414,4.860680488458994e-06,0.05740296958014381,0.035186567625209476,0.103976980282322,0.0,-0.2417479081516786,-0.1377709278693566,0.103976980282322,1661,3,0.5517800985481082,0.5517800985481082,1.0,1661,1.0
gru_separate_mse,lambda4/case4,postcorrection,285000003,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.08326810144062945,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.03600217464183212,0.04726592679879732,0.14101648330688477,0.0,-0.20001745223999023,-0.05900096893310547,0.14101648330688477,11,2,0.2778713362557548,0.1852475575038365,0.6666666666666666,11,0.6666666666666666
gru_separate_mse,lambda4/case5,postcorrection,285000003,3,0.0,0.0,0.3693528693528694,0.3693528693528694,0.09906539386214659,0.3693528693528694,0.0,0.0,0.2973137973137973,1.734752322991034e-06,0.06673312241826121,0.03233053669156239,0.12196741091511237,0.0,-0.3069688843962716,-0.18500147348115925,0.12196741091511237,1641,2,0.4793928843059819,0.31959525620398793,0.6666666666666666,1641,0.6666666666666666
gru_separate_mse,overall,post_age1,285000003,36,0.0,0.0,0.5744658119658119,0.566478428978429,0.06364012785607559,0.5744658119658119,0.0,0.0,0.23108974358974357,1.6881808117016638e-06,0.030638653758596097,0.03299978591666779,0.04972215888377624,0.0,-0.10649388266246947,-0.05677172377869323,0.04972215888377624,3421,29,0.4459472202897338,0.35923526078895224,0.8055555555555556,3421,0.8055555555555556
gru_separate_mse,lambda3,post_age1,285000003,18,0.0,0.0,0.6073361823361823,0.6073361823361823,0.08473736945891949,0.6073361823361823,0.0,0.0,0.22599715099715098,1.773294185110169e-06,0.038819424321278,0.04591617184345638,0.044030981824932064,0.0,-0.10761984108325956,-0.06358885925832751,0.044030981824932064,2257,15,0.5097150998965578,0.42476258324713156,0.8333333333333334,2257,0.8333333333333334
gru_separate_mse,lambda3/analytic,post_age1,285000003,6,0.0,0.0,0.4305555555555556,0.4305555555555556,0.039568097269175775,0.4305555555555556,0.0,0.0,0.23611111111111113,0.0,0.02341779214231268,0.016150305126863097,0.056563377380371094,0.0,-0.09755739900800918,-0.04099402162763808,0.056563377380371094,31,4,0.43187985817591346,0.28791990545060897,0.6666666666666666,31,0.6666666666666666
gru_separate_mse,lambda3/neural,post_age1,285000003,6,0.0,0.0,0.5777777777777778,0.5777777777777778,0.05656349652308218,0.5777777777777778,0.0,0.0,0.25555555555555554,0.0,0.026491134506369363,0.030072362016712813,0.061112841853389034,0.0,-0.09557022518581815,-0.03445738333242911,0.061112841853389034,30,5,0.3637093083063761,0.30309109025531344,0.8333333333333334,30,0.8333333333333334
gru_separate_mse,lambda3/period4_hold,post_age1,285000003,6,0.0,0.0,0.8136752136752136,0.8136752136752136,0.1580805145845005,0.8136752136752136,0.0,0.0,0.18632478632478633,5.319882555330507e-06,0.06654934631515197,0.09152584838679322,0.014416726241036069,0.0,-0.1297318990559514,-0.11531517281491532,0.014416726241036069,2196,6,0.6832767540354724,0.6832767540354724,1.0,2196,1.0
gru_separate_mse,lambda3/case0,post_age1,285000003,3,0.0,0.0,0.8655881155881157,0.8655881155881157,0.09224729021710965,0.8655881155881157,0.0,0.0,0.13441188441188442,1.2570427252686464e-07,0.035905488333157744,0.05634167617967937,0.026244027079922617,0.0,-0.04295158434748698,-0.01670755726756436,0.026244027079922617,567,3,0.5691081978559591,0.5691081978559591,1.0,567,1.0
gru_separate_mse,lambda3/case1,post_age1,285000003,3,0.0,0.0,0.32722832722832723,0.32722832722832723,0.06271512380197837,0.32722832722832723,0.0,0.0,0.6727716727716727,0.0,0.033056121713755736,0.02965900208822263,0.14901555224943802,0.0,-0.26025932626992065,-0.11124377402048262,0.14901555224943802,548,3,0.4617037082475329,0.4617037082475329,1.0,548,1.0
gru_separate_mse,lambda3/case2,post_age1,285000003,3,0.0,0.0,0.5012210012210012,0.5012210012210012,0.12481665867174592,0.5012210012210012,0.0,0.0,0.16544566544566544,0.0,0.06010155545988441,0.06471510321186152,0.009838462167024904,0.0,-0.1392998108788142,-0.1294613487117893,0.009838462167024904,547,2,0.6326320615661887,0.42175470771079243,0.6666666666666666,547,0.6666666666666666
gru_separate_mse,lambda3/case3,post_age1,285000003,3,0.0,0.0,0.8783068783068783,0.8783068783068783,0.02584621415242865,0.8783068783068783,0.0,0.0,0.12169312169312169,0.0,0.011239882156163861,0.014606331996264788,0.013986577432622355,0.0,-0.015875215883608216,-0.001888638450985863,0.013986577432622355,28,3,0.3426652320478328,0.3426652320478328,1.0,28,1.0
gru_separate_mse,lambda3/case4,post_age1,285000003,3,0.0,0.0,0.8716727716727717,0.8716727716727717,0.1626059297827773,0.8716727716727717,0.0,0.0,0.12832722832722834,1.0514060838134148e-05,0.064530705819114,0.09806470990282513,0.052227288637405785,0.0,-0.07833959474086179,-0.026112306103456006,0.052227288637405785,562,3,0.689074444712591,0.689074444712591,1.0,562,1.0
gru_separate_mse,lambda3/case5,post_age1,285000003,3,0.0,0.0,0.19999999999999998,0.19999999999999998,0.04019300012747706,0.19999999999999998,0.0,0.0,0.13333333333333333,0.0,0.028082792445592256,0.012110207681884805,0.012873983383178711,0.0,-0.10899351437886556,-0.09611953099568686,0.012873983383178711,5,1,0.1928076267242432,0.06426920890808106,0.3333333333333333,5,0.3333333333333333
gru_separate_mse,lambda4,post_age1,285000003,18,0.0,0.0,0.5415954415954416,0.5256206756206756,0.04254288625323169,0.5415954415954416,0.0,0.0,0.2361823361823362,1.6030674382931587e-06,0.022457883195914196,0.020083399989879194,0.05541333594262042,0.0,-0.10536792424167937,-0.04995458829905896,0.05541333594262042,1164,14,0.3776244921395651,0.29370793833077286,0.7777777777777778,1164,0.7777777777777778
gru_separate_mse,lambda4/analytic,post_age1,285000003,6,0.0,0.0,0.5555555555555556,0.5555555555555556,0.0344524789335444,0.5555555555555556,0.0,0.0,0.2777777777777778,0.0,0.023663837638212115,0.01078864129533229,0.0842855175336202,0.0,-0.13047191831800672,-0.04618640078438652,0.0842855175336202,34,5,0.4116061329841613,0.34300511082013446,0.8333333333333334,34,0.8333333333333334
gru_separate_mse,lambda4/neural,post_age1,285000003,6,0.0,0.0,0.692857142857143,0.669047619047619,0.04976182071420287,0.692857142857143,0.0,0.0,0.14047619047619048,4.1866226075355715e-07,0.02278617487622187,0.026975227175720245,0.0461078545403859,0.0,-0.07390153521583194,-0.027793680675446044,0.0461078545403859,22,5,0.3642881111871628,0.30357342598930237,0.8333333333333334,22,0.8333333333333334
gru_separate_mse,lambda4/period4_hold,post_age1,285000003,6,0.0,0.0,0.37637362637362637,0.3522588522588523,0.04341435911194777,0.37637362637362637,0.0,0.0,0.2902930402930403,4.3905400541259195e-06,0.020923637073308594,0.022486331498585057,0.03584663575385517,0.0,-0.11173031919119947,-0.07588368343734431,0.03584663575385517,1108,4,0.3518179172743226,0.2345452781828817,0.6666666666666666,1108,0.6666666666666666
gru_separate_mse,lambda4/case0,post_age1,285000003,3,0.0,0.0,0.623015873015873,0.5277777777777778,0.05858730030703896,0.623015873015873,0.0,0.0,0.376984126984127,1.6746490430142286e-06,0.03322572492589165,0.025359900732104288,0.12498780091603597,0.0,-0.20217420184423052,-0.07718640092819455,0.12498780091603597,38,3,0.28591740415209815,0.28591740415209815,1.0,38,1.0
gru_separate_mse,lambda4/case1,post_age1,285000003,3,0.0,0.0,0.6388888888888888,0.6388888888888888,0.038657271434737156,0.6388888888888888,0.0,0.0,0.3611111111111111,0.0,0.02271226276736371,0.015945008667373445,0.10228565004136826,0.0,-0.17688217869511358,-0.07459652865374529,0.10228565004136826,19,3,0.34061234085648145,0.34061234085648145,1.0,19,1.0
gru_separate_mse,lambda4/case2,post_age1,285000003,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.012683695923608221,0.3333333333333333,0.0,0.0,0.0,0.0,0.01008014275133462,0.002603553172273602,0.0,0.0,0.0,0.0,0.0,1,1,0.7158637046813965,0.23862123489379883,0.3333333333333333,1,0.3333333333333333
gru_separate_mse,lambda4/case3,post_age1,285000003,3,0.0,0.0,0.6653235653235653,0.6647130647130647,0.038213668369556635,0.6653235653235653,0.0,0.0,0.33467643467643465,7.814972874758196e-06,0.020944914030003495,0.017260939366678378,0.01816579946231493,0.0,-0.095377594210726,-0.07721179474841107,0.01816579946231493,554,3,0.4269374605500218,0.4269374605500218,1.0,554,1.0
gru_separate_mse,lambda4/case4,post_age1,285000003,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.05146605970788363,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.027288485578872545,0.024177574129011087,0.08231226603190105,0.0,-0.15045833587646484,-0.0681460698445638,0.08231226603190105,5,2,0.2720497449239096,0.1813664966159397,0.6666666666666666,5,0.6666666666666666
gru_separate_mse,lambda4/case5,post_age1,285000003,3,0.0,0.0,0.6556776556776557,0.6556776556776557,0.05564932177656549,0.6556776556776557,0.0,0.0,0.01098901098901099,1.2878271198652718e-07,0.02049576912201913,0.03515342387183438,0.004728499204102308,0.0,-0.007315234823541327,-0.0025867356194390193,0.004728499204102308,547,2,0.43318903937444586,0.2887926929162972,0.6666666666666666,547,0.6666666666666666
gru_separate_mse,overall,post_age2,285000003,36,0.0,0.0,0.43047230547230547,0.4303705553705554,0.11611336423384255,0.43047230547230547,0.0,0.0,0.31952769452769453,1.1778113514362152e-05,0.08117985761226801,0.03492172850806019,0.11452093823904895,0.0,-0.29763140766003215,-0.18311046942098322,0.11452093823904895,3409,27,0.4400901283183289,0.33006759623874665,0.75,3409,0.75
gru_separate_mse,lambda3,post_age2,285000003,18,0.0,0.0,0.3836399711399711,0.383538221038221,0.1446101509179136,0.3836399711399711,0.0,0.0,0.3385822510822511,2.2466981192245588e-05,0.1102956992200719,0.03429198471664944,0.1297296873549652,0.0,-0.38395648031294377,-0.25422679295797856,0.1297296873549652,2249,13,0.3890097936369041,0.28095151762665294,0.7222222222222222,2249,0.7222222222222222
gru_separate_mse,lambda3/analytic,post_age2,285000003,6,0.0,0.0,0.457070707070707,0.457070707070707,0.033909733445437004,0.457070707070707,0.0,0.0,0.04292929292929293,0.0,0.015509383532579126,0.018400349912857876,0.004838907357418176,0.0,-0.030563892740191834,-0.025724985382773662,0.004838907357418176,28,3,0.44141305191348296,0.22070652595674148,0.5,28,0.5
gru_separate_mse,lambda3/neural,post_age2,285000003,6,0.0,0.0,0.3819444444444444,0.3819444444444444,0.12546625297500794,0.3819444444444444,0.0,0.0,0.2847222222222222,0.0,0.08552501544540496,0.03994123752960298,0.33111089909518204,0.0,-0.3837704592280918,-0.052659560132909705,0.33111089909518204,26,4,0.7182243102126651,0.4788162068084434,0.6666666666666666,26,0.6666666666666666
gru_separate_mse,lambda3/period4_hold,post_age2,285000003,6,0.0,0.0,0.3119047619047619,0.3115995115995116,0.27445446633329584,0.3119047619047619,0.0,0.0,0.6880952380952382,6.740094357673676e-05,0.22985269868223165,0.04453436670748747,0.05323925561229533,0.0,-0.7375350889705476,-0.6842958333582523,0.05323925561229533,2195,6,0.14333182011477386,0.14333182011477386,1.0,2195,1.0
gru_separate_mse,lambda3/case0,post_age2,285000003,3,0.0,0.0,0.5670718170718171,0.5670718170718171,0.18587158520906585,0.5670718170718171,0.0,0.0,0.43292818292818297,5.542033830544474e-06,0.14372921890482548,0.042136824270409795,0.02156741462440334,0.0,-0.4170797307584722,-0.39551231613406884,0.02156741462440334,565,3,0.270785442446879,0.270785442446879,1.0,565,1.0
gru_separate_mse,lambda3/case1,post_age2,285000003,3,0.0,0.0,0.014652014652014654,0.014652014652014654,0.05982501674860539,0.014652014652014654,0.0,0.0,0.3186813186813187,2.0018055643446593e-06,0.054983366307698706,0.004839648635342337,0.017215751320742278,0.0,-0.303142154609764,-0.28592640328902175,0.017215751320742278,546,1,0.05867935012985062,0.019559783376616874,0.3333333333333333,546,0.3333333333333333
gru_separate_mse,lambda3/case2,post_age2,285000003,3,0.0,0.0,0.027472527472527472,0.027472527472527472,0.30193514952623,0.027472527472527472,0.0,0.0,0.6391941391941391,1.479682536955862e-06,0.23918761848181203,0.06274605136188104,0.610313618867243,0.0,-0.9958835284206312,-0.38556990955338805,0.610313618867243,547,2,0.9194785535553873,0.6129857023702582,0.6666666666666666,547,0.6666666666666666
gru_separate_mse,lambda3/case3,post_age2,285000003,3,0.0,0.0,0.8472222222222223,0.8472222222222223,0.033575220115238835,0.8472222222222223,0.0,0.0,0.15277777777777776,0.0,0.015922099225677912,0.017653120889560923,0.014828258090549044,0.0,-0.04812010129292806,-0.03329184320237902,0.014828258090549044,26,3,0.33710331386990017,0.33710331386990017,1.0,26,1.0
gru_separate_mse,lambda3/case4,post_age2,285000003,3,0.0,0.0,0.5787545787545788,0.5781440781440782,0.25005052321748195,0.5787545787545788,0.0,0.0,0.42124542124542125,1.0159009507033561e-05,0.18566211502008148,0.06437824918789345,0.06125480725020959,0.0,-0.4686784440053397,-0.4074236367551301,0.06125480725020959,560,3,0.347599317685928,0.347599317685928,1.0,560,1.0
gru_separate_mse,lambda3/case5,post_age2,285000003,3,0.0,0.0,0.26666666666666666,0.26666666666666666,0.03640341069085953,0.26666666666666666,0.0,0.0,0.06666666666666667,0.00011561935571459495,0.022289777380335826,0.013998013954809116,0.053198273976643874,0.0,-0.07083492279052735,-0.017636648813883462,0.053198273976643874,5,1,0.29302663803100587,0.09767554601033529,0.3333333333333333,5,0.3333333333333333
gru_separate_mse,lambda4,post_age2,285000003,18,0.0,0.0,0.4773046398046398,0.47720288970288965,0.08761657754977153,0.4773046398046398,0.0,0.0,0.30047313797313796,1.089245836478719e-06,0.052064016004464114,0.03555147229947095,0.09931218912313272,0.0,-0.21130633500712065,-0.11199414588398793,0.09931218912313272,1160,14,0.4875218676653662,0.37918367485084037,0.7777777777777778,1160,0.7777777777777778
gru_separate_mse,lambda4/analytic,post_age2,285000003,6,0.0,0.0,0.4861111111111111,0.4861111111111111,0.0939389403608691,0.4861111111111111,0.0,0.0,0.34722222222222227,0.0,0.061060623829106736,0.03287831653176237,0.11309705177942912,0.0,-0.2142359415690104,-0.1011388897895813,0.11309705177942912,33,5,0.37319866816202796,0.3109988901350233,0.8333333333333334,33,0.8333333333333334
gru_separate_mse,lambda4/neural,post_age2,285000003,6,0.0,0.0,0.4857142857142857,0.4857142857142857,0.08724707569138607,0.4857142857142857,0.0,0.0,0.34761904761904766,0.0,0.045395300876092816,0.04185177481529325,0.14525750478108723,0.0,-0.26148419607253304,-0.11622669129144576,0.14525750478108723,20,5,0.4105303519112723,0.34210862659272695,0.8333333333333334,20,0.8333333333333334
gru_separate_mse,lambda4/period4_hold,post_age2,285000003,6,0.0,0.0,0.46008852258852256,0.45978327228327226,0.08166371659705944,0.46008852258852256,0.0,0.0,0.2065781440781441,3.2677375094361572e-06,0.04973612330819279,0.03192432555135722,0.03958201080888182,0.0,-0.1581988673798185,-0.11861685657093668,0.03958201080888182,1107,4,0.7266652617371563,0.48444350782477086,0.6666666666666666,1107,0.6666666666666666
gru_separate_mse,lambda4/case0,post_age2,285000003,3,0.0,0.0,0.6428571428571429,0.6428571428571429,0.07209160745378608,0.6428571428571429,0.0,0.0,0.35714285714285715,0.0,0.04237067308467133,0.029720934369114743,0.09068230787913005,0.0,-0.20519781112670898,-0.11451550324757893,0.09068230787913005,38,3,0.28285988171895343,0.28285988171895343,1.0,38,1.0
gru_separate_mse,lambda4/case1,post_age2,285000003,3,0.0,0.0,0.6583333333333333,0.6583333333333333,0.07977493702197383,0.6583333333333333,0.0,0.0,0.3416666666666666,0.0,0.038596732987808004,0.041178204034165826,0.15944123268127441,0.0,-0.2270451068878174,-0.06760387420654297,0.15944123268127441,17,3,0.3698314984639486,0.3698314984639486,1.0,17,1.0
gru_separate_mse,lambda4/case2,post_age2,285000003,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0673261435446193,0.3333333333333333,0.0,0.0,0.0,0.0,0.051469790847922546,0.015856352696696756,0.0,0.0,0.0,0.0,0.0,1,1,0.904158115386963,0.301386038462321,0.3333333333333333,1,0.3333333333333333
gru_separate_mse,lambda4/case3,post_age2,285000003,3,0.0,0.0,0.7518925518925519,0.7512820512820513,0.09599315644076838,0.7518925518925519,0.0,0.0,0.24810744810744811,5.023138680423824e-06,0.053989264839128775,0.04199886846295917,0.07580148937937978,0.0,-0.17788517792437394,-0.10208368854499417,0.07580148937937978,554,3,0.9806970888441735,0.9806970888441735,1.0,554,1.0
gru_separate_mse,lambda4/case4,post_age2,285000003,3,0.0,0.0,0.3333333333333333,0.3333333333333333,0.09716699110419806,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.04535733900385708,0.051809652100340976,0.12028439839680989,0.0,-0.21293767293294272,-0.09265327453613281,0.12028439839680989,3,2,0.22655296325683594,0.15103530883789062,0.6666666666666666,3,0.6666666666666666
gru_separate_mse,lambda4/case5,post_age2,285000003,3,0.0,0.0,0.1440781440781441,0.1440781440781441,0.11334662973328358,0.1440781440781441,0.0,0.0,0.5225885225885226,1.5123363384484906e-06,0.08060029526339693,0.03274482213354818,0.14966370640220222,0.0,-0.4447722411708808,-0.2951085347686786,0.14966370640220222,547,2,0.28393834916663263,0.18929223277775506,0.6666666666666666,547,0.6666666666666666
